Consumo_T,UTEM CIER DAVID-Mains_A (kWatts),UTEM CIER DAVID-Mains_B (kWatts),UTEM CIER DAVID-Mains_C (kWatts),UTEM CIER DAVID-Air Conditioner-AC fotovoltaica 1 (kWatts),UTEM CIER DAVID-Air Conditioner-AC fotovoltaica 2 (kWatts),UTEM CIER DAVID-Air Conditioner-AC Aula Magna  (kWatts),UTEM CIER DAVID-Air Conditioner-AC Aula Magna (kWatts),UTEM CIER DAVID-Sub Panel-Tab Secundario L1 (kWatts),UTEM CIER DAVID-Sub Panel-Tab Secundario L2 (kWatts),UTEM CIER DAVID-Sub Panel-Tab Secundario L3 (kWatts),UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L1 (kWatts),UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L2 (kWatts),UTEM CIER DAVID-Sub Panel-Tablero Secundario2 L3 (kWatts),UTEM CIER DAVID-Solar_Generation-Inversor (kWatts),UTEM CIER DAVID-Room_Multi-use Circuit-Contactos David (kWatts),UTEM CIER DAVID-Lights-Alumbrado (kWatts),UTEM CIER DAVID-Lights-Alumbrado Fotovoltaico (kWatts),UTEM CIER DAVID-Other-Circuit_15 (kWatts),UTEM CIER DAVID-Other-Circuit_16 (kWatts)
0.63,0.2313,0.0061,0.0247,0.0172,0.0082,0.0127,0.0147,0.0599,0.0265,0.0085,0.192,0.0,0.0022,0.0,0.0218,0.0008,0.0,0,0
0.63,0.2308,0.0062,0.0248,0.0172,0.0077,0.0127,0.0147,0.0593,0.0265,0.0085,0.1921,0.0,0.0024,0.0,0.0219,0.0008,0.0,0,0
0.63,0.2306,0.0062,0.0247,0.0173,0.0082,0.0129,0.0148,0.0591,0.0266,0.0085,0.1922,0.0,0.0025,0.0,0.022,0.0008,0.0,0,0
0.63,0.2311,0.0062,0.0248,0.0173,0.0086,0.013,0.0147,0.0599,0.0267,0.0085,0.1918,0.0,0.0027,0.0,0.0194,0.0008,0.0,0,0
0.62,0.2301,0.0062,0.0248,0.0173,0.0082,0.0128,0.0148,0.0591,0.0267,0.0085,0.1918,0.0,0.0024,0.0,0.019,0.0008,0.0,0,0
0.62,0.2305,0.0062,0.0248,0.0174,0.0084,0.0128,0.0147,0.0596,0.0268,0.0086,0.1917,0.0,0.0025,0.0,0.0192,0.0008,0.0,0,0
0.62,0.2301,0.0062,0.0248,0.0175,0.0084,0.0129,0.0149,0.059,0.0269,0.0085,0.1919,0.0,0.0027,0.0,0.0193,0.0008,0.0,0,0
0.63,0.2313,0.0061,0.0248,0.0174,0.0087,0.0129,0.0149,0.0603,0.027,0.0086,0.1919,0.0,0.0031,0.0,0.0194,0.0008,0.0,0,0
0.63,0.2314,0.0061,0.0248,0.0174,0.0086,0.0129,0.0149,0.0604,0.027,0.0086,0.192,0.0,0.0032,0.0,0.0194,0.0008,0.0,0,0
0.62,0.2309,0.0062,0.0248,0.0174,0.0082,0.0128,0.0147,0.0597,0.0268,0.0085,0.192,0.0,0.0024,0.0,0.0189,0.0008,0.0,0,0
0.62,0.2313,0.0061,0.0248,0.0173,0.0084,0.0128,0.0147,0.06,0.0268,0.0085,0.1921,0.0,0.0026,0.0,0.0187,0.0008,0.0,0,0
0.63,0.2313,0.0063,0.0249,0.0173,0.0082,0.0127,0.0148,0.0602,0.0268,0.0085,0.192,0.0,0.0026,0.0,0.0188,0.0008,0.0,0,0
0.62,0.2295,0.0062,0.0248,0.0174,0.0081,0.0128,0.0149,0.0582,0.0269,0.0086,0.1922,0.0,0.0028,0.0,0.0188,0.0008,0.0,0,0
0.62,0.2308,0.0061,0.0249,0.0174,0.0082,0.0127,0.0148,0.0595,0.0268,0.0086,0.1922,0.0,0.0025,0.0,0.0189,0.0008,0.0,0,0
0.63,0.2314,0.0062,0.0248,0.0174,0.0087,0.0127,0.0148,0.0604,0.0269,0.0086,0.1921,0.0,0.0027,0.0,0.019,0.0008,0.0,0,0
0.63,0.2313,0.0061,0.0248,0.0173,0.0083,0.0127,0.0148,0.0602,0.0269,0.0086,0.1922,0.0,0.0027,0.0,0.0189,0.0008,0.0,0,0
0.63,0.2314,0.006,0.0248,0.0174,0.0083,0.0128,0.0148,0.0605,0.0269,0.0086,0.1922,0.0,0.0027,0.0,0.0189,0.0008,0.0,0,0
0.63,0.2316,0.0062,0.0248,0.0173,0.0084,0.0128,0.0148,0.0604,0.027,0.0085,0.1923,0.0,0.0026,0.0,0.0189,0.0008,0.0,0,0
0.63,0.2318,0.0061,0.0247,0.0176,0.0083,0.0129,0.0148,0.0601,0.0268,0.0085,0.1926,0.0,0.0026,0.0,0.019,0.0008,0.0,0,0
0.63,0.2307,0.0062,0.0248,0.0174,0.0083,0.0129,0.0148,0.0589,0.027,0.0085,0.1928,0.0,0.0029,0.0,0.0191,0.0008,0.0,0,0
0.62,0.229,0.0062,0.0248,0.0173,0.0081,0.0127,0.0148,0.0575,0.0269,0.0086,0.1926,0.0,0.0026,0.0,0.0189,0.0008,0.0,0,0
0.63,0.2316,0.006,0.0247,0.0174,0.0081,0.0128,0.0149,0.0602,0.027,0.0086,0.1925,0.0,0.0029,0.0,0.019,0.0008,0.0,0,0
0.63,0.2318,0.0061,0.0248,0.0174,0.0083,0.0127,0.0148,0.0603,0.027,0.0085,0.1926,0.0,0.0026,0.0,0.0188,0.0008,0.0,0,0
0.62,0.2261,0.0061,0.0248,0.0172,0.0082,0.0129,0.0148,0.0553,0.0269,0.0086,0.1925,0.0,0.0026,0.0,0.0188,0.0008,0.0,0,0
0.57,0.2012,0.0062,0.0247,0.0174,0.008,0.0129,0.015,0.0325,0.027,0.0086,0.193,0.0,0.0027,0.0,0.0188,0.0008,0.0,0,0
0.51,0.1701,0.0061,0.0247,0.0174,0.0085,0.0129,0.0152,0.0326,0.0271,0.0086,0.1631,0.0,0.003,0.0,0.019,0.0008,0.0,0,0
0.22,0.0209,0.0063,0.0248,0.017,0.0089,0.0132,0.0151,0.0326,0.0271,0.0085,0.0195,0.0,0.0027,0.0,0.0191,0.0008,0.0,0,0
0.22,0.0209,0.0064,0.0247,0.0171,0.0086,0.013,0.0152,0.0325,0.0271,0.0084,0.0194,0.0,0.0023,0.0,0.0188,0.0008,0.0,0,0
8.97,1.0688,1.2793,1.8138,0.0166,0.0077,2.1282,2.5469,0.0323,0.0268,0.0084,0.0188,0.0,0.0029,0.0,0.0183,0.0008,0.0,0,0
10.96,1.3091,1.5696,2.208,0.0162,0.0072,2.6086,3.1269,0.0316,0.0263,0.0082,0.0184,0.0,0.0063,0.0,0.0179,0.0008,0.0,0,0
11.25,1.3437,1.6137,2.2651,0.0164,0.0072,2.6772,3.2151,0.032,0.0267,0.0083,0.0185,0.0,0.0075,0.0,0.0179,0.0008,0.0,0,0
10.98,1.3114,1.575,2.2149,0.0158,0.0066,2.6127,3.1382,0.031,0.0258,0.008,0.0178,0.0,0.0083,0.0,0.0171,0.0008,0.0,0,0
9.63,1.151,1.3789,1.949,0.0137,0.0058,2.2931,2.7471,0.0268,0.0223,0.007,0.0153,0.0,0.0072,0.0,0.0147,0.0008,0.0,0,0
11.35,1.3478,1.6098,2.3278,0.0156,0.0065,2.6859,3.2066,0.0309,0.0257,0.0081,0.0175,0.0,0.0518,0.0,0.0168,0.0,0.0,0,0
11.5,1.3616,1.6294,2.3668,0.0157,0.0071,2.714,3.2457,0.031,0.0258,0.0081,0.0176,0.0002,0.0599,0.0,0.0172,0.0002,0.0,0,0
11.85,1.4098,1.6861,2.4274,0.0161,0.0077,2.8104,3.3583,0.0317,0.0265,0.0084,0.018,0.0002,0.0344,0.0,0.0176,0.0018,0.0,0,0
11.98,1.4289,1.7053,2.4487,0.016,0.0075,2.8485,3.3964,0.0316,0.0264,0.0084,0.0179,0.0001,0.0243,0.0,0.0175,0.0,0.0,0,0
12.08,1.4396,1.722,2.4721,0.0161,0.0072,2.8701,3.4297,0.0316,0.0264,0.0083,0.0178,0.0001,0.0172,0.0,0.0174,0.0,0.0,0,0
12.19,1.452,1.737,2.5041,0.0161,0.0073,2.895,3.4593,0.0316,0.0265,0.0083,0.0178,0.0002,0.0211,0.0,0.0174,0.0,0.0,0,0
12.33,1.4618,1.7548,2.5521,0.0162,0.0078,2.9175,3.4946,0.0313,0.0263,0.0082,0.0175,0.0001,0.0275,0.0,0.0172,0.0,0.0,0,0
12.38,1.4697,1.7664,2.5526,0.016,0.0073,2.932,3.5178,0.0313,0.0264,0.0083,0.0176,0.0001,0.0183,0.0,0.0172,0.0,0.0,0,0
12.42,1.4361,1.7905,2.5584,0.016,0.0072,2.9252,3.5655,0.0314,0.0264,0.0083,0.0177,0.0002,0.0191,0.0,0.0173,0.0,0.0,0,0
12.39,1.4064,1.7985,2.5496,0.0159,0.007,2.9097,3.5815,0.0313,0.0263,0.0083,0.0177,0.0001,0.0219,0.0,0.0172,0.0,0.0,0,0
16.6,2.4154,2.3382,2.9526,0.7261,0.7601,2.9457,3.61,0.0315,0.0264,0.0085,0.2921,0.1794,0.0254,0.0,0.0356,0.0,0.2542,0,0
27.35,4.9936,3.7823,3.9521,2.6424,2.8033,2.9271,3.5875,0.0321,0.0265,0.0088,0.9315,0.6936,0.0419,0.0,0.1119,0.0001,0.8132,0,0
27.17,5.0148,3.6456,3.9802,2.6618,2.8117,2.9416,3.61,0.0318,0.0313,0.0089,0.9268,0.5293,0.0569,0.0,0.1098,0.0001,0.8107,0,0
26.89,4.9955,3.5729,3.9363,2.6589,2.813,2.9236,3.5499,0.0316,0.0375,0.0089,0.9174,0.4798,0.0534,0.0,0.1024,0.0001,0.8086,0,0
26.9,4.985,3.6483,3.8706,2.6573,2.8015,2.9296,3.4907,0.0318,0.029,0.0088,0.913,0.5978,0.0278,0.0,0.1003,0.0001,0.8066,0,0
26.88,4.9896,3.6533,3.8461,2.6579,2.803,2.9286,3.4949,0.0317,0.0264,0.0089,0.9155,0.6039,0.007,0.0,0.1059,0.0001,0.8034,0,0
26.67,4.9762,3.5819,3.8382,2.6608,2.8064,2.9095,3.4838,0.0317,0.0254,0.0089,0.9076,0.5345,0.0069,0.0,0.1004,0.0001,0.8011,0,0
26.67,4.9735,3.5752,3.8424,2.658,2.8135,2.9115,3.4798,0.0317,0.0271,0.0089,0.9071,0.5305,0.007,0.0,0.1003,0.0001,0.8007,0,0
26.7,4.9854,3.579,3.8321,2.6552,2.8069,2.909,3.4732,0.0318,0.0276,0.0089,0.9235,0.5392,0.0071,0.0,0.1177,0.0001,0.7995,0,0
26.05,4.9722,3.2803,3.8252,2.6504,2.8045,2.9009,3.4653,0.0317,0.028,0.009,0.9182,0.2452,0.0077,0.0,0.1138,0.0001,0.7982,0,0
26.14,4.9834,3.2979,3.8453,2.6625,2.8136,2.9068,3.4827,0.0316,0.0253,0.0089,0.9162,0.248,0.0077,0.0,0.1127,0.0001,0.7973,0,0
26.0,4.9675,3.2568,3.8262,2.642,2.7873,2.9103,3.4908,0.0317,0.025,0.009,0.9178,0.2128,0.008,0.0,0.1171,0.0001,0.7946,0,0
26.19,5.0036,3.2933,3.8517,2.6663,2.8177,2.9246,3.515,0.0317,0.0249,0.0089,0.9144,0.2256,0.0076,0.0,0.1169,0.0001,0.7913,0,0
26.32,4.9683,3.4141,3.8342,2.6422,2.7942,2.9186,3.5052,0.0316,0.0249,0.0089,0.9058,0.3631,0.0073,0.0,0.1115,0.0001,0.7883,0,0
28.05,5.3529,3.714,3.828,2.6505,2.7969,2.9073,3.4939,0.0317,0.0249,0.0092,1.2878,0.6668,0.007,0.0,0.4938,0.0001,0.7871,0,0
27.5,5.249,3.5988,3.8112,2.6441,2.7949,2.9054,3.4888,0.0319,0.0264,0.0091,1.191,0.5593,0.0071,0.0,0.3989,0.0001,0.7881,0,0
26.62,4.9555,3.5763,3.8402,2.6529,2.8055,2.932,3.522,0.0319,0.0264,0.0088,0.8749,0.5157,0.0072,0.0,0.0862,0.0001,0.7865,0,0
7.99,1.5653,1.0748,1.0802,0.935,0.9874,0.7026,0.8437,0.0113,0.0088,0.0031,0.2875,0.1956,0.0082,0.0,0.0107,0.0001,0.2762,0,0
7.46,1.4699,1.0034,1.0017,0.8853,0.9352,0.6391,0.7677,0.0107,0.0083,0.0029,0.2725,0.1865,0.0082,0.0,0.0103,0.0001,0.2616,0,0
7.46,1.4699,1.0034,1.0017,0.8853,0.9352,0.6391,0.7677,0.0107,0.0083,0.0029,0.2725,0.1865,0.0082,0.0,0.0103,0.0001,0.2616,0,0
7.46,1.4699,1.0034,1.0017,0.8853,0.9352,0.6391,0.7677,0.0107,0.0083,0.0029,0.2725,0.1865,0.0082,0.0,0.0103,0.0001,0.2616,0,0
7.46,1.4699,1.0034,1.0017,0.8853,0.9352,0.6391,0.7677,0.0107,0.0083,0.0029,0.2725,0.1865,0.0082,0.0,0.0103,0.0001,0.2616,0,0
26.27,4.8472,3.5819,3.8147,2.6217,2.764,2.8872,3.4782,0.0317,0.0243,0.0088,0.8174,0.5561,0.0188,0.0,0.035,0.0001,0.7782,0,0
26.0,4.8293,3.5151,3.7733,2.6153,2.75,2.8503,3.4482,0.0316,0.0242,0.0087,0.8204,0.507,0.0079,0.0,0.0371,0.0001,0.7776,0,0
25.87,4.8122,3.496,3.751,2.6044,2.7392,2.838,3.4228,0.0317,0.0242,0.0087,0.8191,0.5061,0.0077,0.0,0.0369,0.0001,0.7766,0,0
25.81,4.8057,3.4879,3.7365,2.6016,2.7367,2.8216,3.4076,0.0317,0.0244,0.0087,0.821,0.507,0.0077,0.0,0.0378,0.0001,0.7775,0,0
25.77,4.7977,3.4823,3.7292,2.5935,2.7322,2.8162,3.4074,0.0319,0.0245,0.0088,0.8201,0.5054,0.0076,0.0,0.0378,0.0001,0.7768,0,0
25.56,4.7575,3.4524,3.6974,2.5702,2.6999,2.7936,3.3718,0.0318,0.0242,0.0088,0.8206,0.5046,0.0078,0.0,0.0405,0.0001,0.7745,0,0
25.38,4.7285,3.4303,3.6635,2.5521,2.6828,2.7643,3.3469,0.0318,0.0243,0.0088,0.8206,0.504,0.0077,0.0,0.0399,0.0001,0.775,0,0
25.34,4.7406,3.4129,3.6367,2.5325,2.662,2.7341,3.3337,0.0319,0.0244,0.0116,0.8557,0.5029,0.0077,0.0,0.0749,0.0001,0.775,0,0
25.01,4.6822,3.376,3.5853,2.4932,2.6274,2.6831,3.2986,0.0321,0.0245,0.0157,0.8443,0.503,0.0077,0.0,0.0624,0.0001,0.7764,0,0
24.56,4.7713,3.1287,3.5401,2.471,2.6071,2.6448,3.2555,0.0606,0.0253,0.0131,0.9335,0.287,0.0083,0.0,0.0325,0.0001,0.7785,0,0
24.2,4.7721,3.0041,3.4872,2.4419,2.5752,2.6102,3.2129,0.0575,0.0275,0.0091,0.9891,0.1935,0.009,0.0,0.0277,0.0001,0.7795,0,0
24.14,4.7605,3.016,3.463,2.417,2.5493,2.5959,3.1995,0.074,0.0259,0.0089,0.9891,0.2273,0.0087,0.0,0.028,0.0001,0.7788,0,0
23.59,4.6832,2.9494,3.3423,2.4122,2.553,2.4597,3.0308,0.0661,0.0252,0.0089,0.9891,0.2495,0.0088,0.0,0.0269,0.0001,0.7801,0,0
13.93,3.4629,1.7437,1.2489,2.4174,2.5634,0.0115,0.0146,0.0568,0.0256,0.009,0.9952,0.5636,0.0083,0.0,0.0329,0.0001,0.7803,0,0
3.71,0.9732,0.418,0.2515,0.4583,0.4795,0.0121,0.0145,0.0571,0.0262,0.0086,0.489,0.1975,0.0081,0.0,0.0208,0.0001,0.2974,0,0
0.62,0.2278,0.0059,0.0256,0.017,0.0076,0.0125,0.0145,0.0578,0.0261,0.0084,0.1896,0.0001,0.0083,0.0,0.021,0.0001,0.0,0,0
0.62,0.2277,0.0059,0.0258,0.0171,0.008,0.0125,0.0144,0.0581,0.0261,0.0084,0.1895,0.0002,0.0082,0.0,0.0211,0.0001,0.0,0,0
0.62,0.2281,0.0059,0.0258,0.0171,0.0079,0.0126,0.0144,0.0582,0.0262,0.0085,0.1899,0.0001,0.0083,0.0,0.0211,0.0001,0.0,0,0
0.62,0.2275,0.006,0.0258,0.0172,0.0081,0.0126,0.0144,0.0582,0.0262,0.0084,0.1894,0.0002,0.0082,0.0,0.0212,0.0001,0.0,0,0
0.62,0.2277,0.0061,0.0259,0.0171,0.0075,0.0125,0.0146,0.0583,0.0262,0.0085,0.1897,0.0002,0.0081,0.0,0.0213,0.0001,0.0,0,0
0.63,0.2285,0.0062,0.0259,0.0172,0.0078,0.0124,0.0145,0.0588,0.0263,0.0084,0.1899,0.0002,0.0082,0.0,0.0214,0.0001,0.0,0,0
0.62,0.2276,0.0061,0.0258,0.0174,0.0081,0.0126,0.0145,0.0582,0.0263,0.0085,0.1897,0.0002,0.0082,0.0,0.0214,0.0001,0.0,0,0
0.62,0.2276,0.006,0.0259,0.0169,0.0071,0.0123,0.0143,0.0583,0.0258,0.0083,0.1893,0.0002,0.0078,0.0,0.0208,0.0001,0.0,0,0
0.62,0.2282,0.006,0.026,0.0169,0.0073,0.0122,0.0143,0.0585,0.0257,0.0084,0.1897,0.0002,0.0078,0.0,0.0207,0.0001,0.0,0,0
0.62,0.2284,0.006,0.0261,0.0169,0.0072,0.012,0.0143,0.0586,0.0257,0.0084,0.1898,0.0001,0.0078,0.0,0.0207,0.0001,0.0,0,0
0.62,0.2289,0.0059,0.0261,0.0169,0.0076,0.0123,0.0144,0.0586,0.0257,0.0084,0.1903,0.0001,0.0078,0.0,0.0206,0.0001,0.0,0,0
0.62,0.229,0.006,0.026,0.0169,0.0074,0.0123,0.0144,0.059,0.0258,0.0084,0.1901,0.0002,0.0078,0.0,0.0208,0.0001,0.0,0,0
0.63,0.2297,0.006,0.026,0.0171,0.0078,0.0123,0.0144,0.0592,0.0259,0.0084,0.1906,0.0002,0.0079,0.0,0.0209,0.0001,0.0,0,0
0.63,0.2293,0.006,0.0261,0.0172,0.008,0.0122,0.0144,0.0591,0.0259,0.0085,0.1904,0.0001,0.0078,0.0,0.021,0.0001,0.0,0,0
0.63,0.2294,0.0061,0.0261,0.0172,0.0076,0.0125,0.0145,0.0593,0.026,0.0085,0.1904,0.0002,0.0079,0.0,0.0212,0.0001,0.0,0,0
0.62,0.2284,0.0062,0.0261,0.0169,0.0077,0.0123,0.0145,0.0584,0.0259,0.0085,0.1904,0.0003,0.0079,0.0,0.0211,0.0001,0.0,0,0
0.62,0.2276,0.006,0.0261,0.017,0.0077,0.0127,0.0145,0.0575,0.026,0.0085,0.1906,0.0001,0.0079,0.0,0.0211,0.0001,0.0,0,0
0.62,0.2279,0.0061,0.026,0.0171,0.008,0.0125,0.0144,0.0581,0.0261,0.0084,0.1902,0.0001,0.0079,0.0,0.021,0.0001,0.0,0,0
0.63,0.2293,0.006,0.0261,0.0171,0.0078,0.0123,0.0144,0.0591,0.0261,0.0085,0.1905,0.0002,0.0079,0.0,0.0211,0.0001,0.0,0,0
0.62,0.2277,0.0061,0.0261,0.0173,0.0074,0.0126,0.0146,0.0571,0.0261,0.0085,0.1909,0.0002,0.008,0.0,0.0213,0.0001,0.0,0,0
0.63,0.2295,0.0062,0.0262,0.0172,0.0079,0.0125,0.0146,0.0592,0.0262,0.0084,0.1907,0.0001,0.008,0.0,0.0215,0.0001,0.0,0,0
0.63,0.2289,0.0061,0.026,0.0172,0.0079,0.0124,0.0145,0.0593,0.0262,0.0086,0.1903,0.0001,0.0081,0.0,0.0216,0.0001,0.0,0,0
0.63,0.2298,0.0061,0.0261,0.0172,0.0076,0.0126,0.0146,0.0595,0.0264,0.0085,0.1909,0.0002,0.008,0.0,0.0217,0.0001,0.0,0,0
0.63,0.2296,0.0062,0.0261,0.0172,0.0082,0.0124,0.0147,0.0597,0.0263,0.0085,0.1906,0.0002,0.0082,0.0,0.0217,0.0001,0.0,0,0
0.63,0.2298,0.0062,0.0262,0.0173,0.0079,0.0126,0.0146,0.0595,0.0265,0.0086,0.1909,0.0002,0.0081,0.0,0.0217,0.0001,0.0,0,0
0.63,0.2282,0.0062,0.0261,0.0174,0.0082,0.0125,0.0147,0.0576,0.0264,0.0086,0.1911,0.0001,0.0081,0.0,0.0217,0.0001,0.0,0,0
0.63,0.229,0.0062,0.0261,0.0172,0.008,0.0126,0.0147,0.0587,0.0265,0.0086,0.191,0.0002,0.0081,0.0,0.0218,0.0001,0.0,0,0
0.63,0.2282,0.0061,0.0261,0.0173,0.0081,0.0126,0.0147,0.058,0.0265,0.0086,0.191,0.0002,0.0082,0.0,0.0219,0.0001,0.0,0,0
0.63,0.2296,0.0061,0.0261,0.0174,0.0077,0.0125,0.0147,0.0593,0.0266,0.0085,0.1911,0.0002,0.0082,0.0,0.0219,0.0001,0.0,0,0
0.63,0.2293,0.0061,0.0262,0.0173,0.008,0.0126,0.0146,0.0594,0.0265,0.0086,0.1905,0.0002,0.0081,0.0,0.0216,0.0001,0.0,0,0
0.63,0.2295,0.0062,0.0262,0.0173,0.0081,0.0126,0.0147,0.0594,0.0266,0.0086,0.1908,0.0001,0.0081,0.0,0.0216,0.0001,0.0,0,0
0.63,0.2303,0.0062,0.0262,0.0175,0.008,0.0125,0.0147,0.06,0.0267,0.0085,0.191,0.0002,0.0082,0.0,0.0218,0.0001,0.0,0,0
0.63,0.2303,0.0061,0.0263,0.0175,0.0079,0.0127,0.0147,0.0599,0.0266,0.0086,0.1912,0.0002,0.0082,0.0,0.0218,0.0001,0.0,0,0
0.63,0.2288,0.0062,0.0262,0.0173,0.0079,0.0126,0.0147,0.059,0.0266,0.0085,0.1906,0.0001,0.0082,0.0,0.0217,0.0001,0.0,0,0
0.63,0.227,0.0061,0.0262,0.0174,0.0077,0.0128,0.0147,0.057,0.0266,0.0086,0.1908,0.0002,0.0083,0.0,0.0217,0.0001,0.0,0,0
0.63,0.229,0.0061,0.0262,0.0174,0.008,0.0125,0.0148,0.0588,0.0267,0.0086,0.1911,0.0002,0.0082,0.0,0.0217,0.0001,0.0,0,0
0.63,0.2288,0.0061,0.0262,0.0173,0.0079,0.0126,0.0147,0.0583,0.0267,0.0086,0.1915,0.0002,0.0082,0.0,0.0217,0.0001,0.0,0,0
0.63,0.2296,0.0063,0.0262,0.0175,0.0083,0.0126,0.0147,0.058,0.0267,0.0086,0.1925,0.0002,0.0082,0.0,0.0218,0.0001,0.0,0,0
0.63,0.2307,0.0062,0.0262,0.0174,0.0083,0.0126,0.0149,0.059,0.0267,0.0086,0.1926,0.0002,0.0082,0.0,0.0217,0.0001,0.0,0,0
0.63,0.2296,0.0061,0.0261,0.0173,0.008,0.0126,0.0148,0.0585,0.0266,0.0086,0.1918,0.0002,0.0082,0.0,0.0216,0.0001,0.0,0,0
0.62,0.2263,0.006,0.0262,0.0174,0.0079,0.0126,0.0146,0.0556,0.0267,0.0086,0.192,0.0002,0.0081,0.0,0.0216,0.0001,0.0,0,0
0.57,0.197,0.0061,0.0262,0.0173,0.0081,0.0125,0.0149,0.0322,0.0267,0.0086,0.189,0.0002,0.0082,0.0,0.0215,0.0001,0.0,0,0
0.23,0.0209,0.0064,0.0263,0.017,0.0088,0.0129,0.0152,0.0324,0.0267,0.0085,0.0219,0.0002,0.0082,0.0,0.0216,0.0001,0.0,0,0
0.23,0.0212,0.0063,0.0263,0.017,0.0079,0.0128,0.015,0.0323,0.0266,0.0085,0.0219,0.0002,0.0081,0.0,0.0216,0.0001,0.0,0,0
0.23,0.0212,0.0063,0.0262,0.0171,0.0085,0.0129,0.0151,0.0323,0.0268,0.0086,0.0219,0.0002,0.0081,0.0,0.0216,0.0001,0.0,0,0
0.23,0.0211,0.0062,0.0263,0.0169,0.0084,0.0131,0.015,0.0324,0.0267,0.0085,0.022,0.0002,0.0082,0.0,0.0216,0.0001,0.0,0,0
0.23,0.021,0.0063,0.0263,0.017,0.0085,0.0129,0.0151,0.0323,0.0267,0.0085,0.0219,0.0002,0.0082,0.0,0.0215,0.0001,0.0,0,0
0.23,0.0211,0.0063,0.0263,0.017,0.0083,0.0126,0.015,0.0322,0.0266,0.0085,0.0218,0.0002,0.0081,0.0,0.0214,0.0001,0.0,0,0
0.22,0.0209,0.0062,0.0262,0.0169,0.0081,0.0129,0.015,0.032,0.0266,0.0084,0.0215,0.0002,0.0081,0.0,0.0211,0.0001,0.0,0,0
0.22,0.021,0.0062,0.0262,0.0168,0.0082,0.0128,0.015,0.032,0.0267,0.0085,0.0214,0.0002,0.0081,0.0,0.021,0.0001,0.0,0,0
0.22,0.0209,0.0062,0.0261,0.017,0.0084,0.0127,0.0149,0.0319,0.0267,0.0085,0.0213,0.0002,0.008,0.0,0.0209,0.0001,0.0,0,0
0.22,0.021,0.006,0.0262,0.017,0.0085,0.0128,0.015,0.032,0.0267,0.0085,0.0214,0.0001,0.0081,0.0,0.0209,0.0001,0.0,0,0
0.22,0.0209,0.0061,0.0261,0.0167,0.0083,0.0128,0.0148,0.0317,0.0264,0.0084,0.0212,0.0002,0.008,0.0,0.0207,0.0001,0.0,0,0
0.22,0.0209,0.0061,0.0261,0.0168,0.0085,0.0128,0.0149,0.0317,0.0265,0.0084,0.0211,0.0002,0.008,0.0,0.0207,0.0001,0.0,0,0
0.22,0.021,0.006,0.0261,0.0169,0.0081,0.0129,0.0148,0.0318,0.0265,0.0085,0.0212,0.0002,0.0081,0.0,0.0208,0.0001,0.0,0,0
0.22,0.021,0.006,0.026,0.0168,0.0084,0.0127,0.0149,0.0318,0.0265,0.0085,0.0212,0.0001,0.008,0.0,0.0208,0.0001,0.0,0,0
0.22,0.0208,0.0062,0.026,0.0168,0.0085,0.0128,0.015,0.0317,0.0266,0.0084,0.0209,0.0002,0.008,0.0,0.0205,0.0001,0.0,0,0
0.22,0.0208,0.0061,0.026,0.0168,0.008,0.0128,0.0149,0.0317,0.0266,0.0085,0.0211,0.0001,0.008,0.0,0.0206,0.0001,0.0,0,0
0.22,0.021,0.0061,0.026,0.0167,0.0084,0.0128,0.0148,0.0317,0.0266,0.0084,0.0211,0.0001,0.008,0.0,0.0205,0.0001,0.0,0,0
0.22,0.0208,0.0061,0.0261,0.0168,0.0082,0.0126,0.0149,0.0317,0.0265,0.0084,0.0209,0.0002,0.0081,0.0,0.0205,0.0001,0.0,0,0
0.22,0.0209,0.0061,0.0261,0.0167,0.0079,0.0128,0.0149,0.0317,0.0265,0.0084,0.021,0.0002,0.008,0.0,0.0206,0.0001,0.0,0,0
0.22,0.0208,0.0062,0.026,0.0166,0.0081,0.0126,0.0148,0.0316,0.0264,0.0084,0.0209,0.0002,0.008,0.0,0.0205,0.0001,0.0,0,0
0.22,0.0207,0.0061,0.026,0.0168,0.008,0.0127,0.0149,0.0316,0.0263,0.0084,0.0207,0.0002,0.0079,0.0,0.0203,0.0001,0.0,0,0
0.22,0.0207,0.006,0.0261,0.0168,0.0079,0.0126,0.0148,0.0317,0.0263,0.0084,0.0209,0.0001,0.008,0.0,0.0204,0.0001,0.0,0,0
0.22,0.0208,0.0061,0.0262,0.0168,0.0085,0.0126,0.0149,0.0316,0.0265,0.0085,0.0208,0.0002,0.008,0.0,0.0203,0.0001,0.0,0,0
0.22,0.0207,0.0059,0.0261,0.0167,0.0081,0.0126,0.0148,0.0315,0.0262,0.0084,0.0208,0.0002,0.008,0.0,0.0203,0.0001,0.0,0,0
0.24,0.0208,0.0059,0.0261,0.0167,0.008,0.0126,0.0147,0.0315,0.0264,0.0084,0.0207,0.0001,0.008,0.0,0.0203,0.0211,0.0,0,0
0.24,0.0208,0.0061,0.0261,0.0168,0.0083,0.0127,0.0148,0.0316,0.0264,0.0084,0.0209,0.0002,0.008,0.0,0.0203,0.0202,0.0,0,0
0.24,0.0208,0.006,0.0261,0.0167,0.0079,0.0125,0.0148,0.0315,0.0264,0.0084,0.0208,0.0001,0.0079,0.0,0.0203,0.0193,0.0,0,0
