fecha,Corriente_linea1
2024-09-25 15-03-29.8,123.38420104980469
2024-09-25 15-03-30.6,123.42642211914062
2024-09-25 15-03-31.4,123.42769622802734
2024-09-25 15-03-32.2,123.28174591064453
2024-09-25 15-03-33.0,123.35763549804688
2024-09-25 15-03-33.8,123.39392852783203
2024-09-25 15-03-34.6,123.39392852783203
2024-09-25 15-03-35.4,123.37268829345703
2024-09-25 15-03-36.2,123.36865997314453
2024-09-25 15-03-37.1,123.35747528076172
2024-09-25 15-03-37.9,123.33384704589844
2024-09-25 15-03-38.7,123.33384704589844
2024-09-25 15-03-39.5,123.41097259521484
2024-09-25 15-03-40.3,123.44821166992188
2024-09-25 15-03-41.1,123.40431213378906
2024-09-25 15-03-41.9,123.41633605957031
2024-09-25 15-03-42.8,123.41633605957031
2024-09-25 15-03-43.6,123.36540985107422
2024-09-25 15-03-44.4,123.28479766845703
2024-09-25 15-03-45.2,123.2331771850586
2024-09-25 15-03-46.0,123.19502258300781
2024-09-25 15-03-46.8,123.22499084472656
2024-09-25 15-03-47.6,123.22499084472656
2024-09-25 15-03-48.4,123.2412109375
2024-09-25 15-03-49.2,123.24193572998047
2024-09-25 15-03-50.1,123.20027923583984
2024-09-25 15-03-50.9,123.14823913574219
2024-09-25 15-03-51.7,123.14823913574219
2024-09-25 15-03-52.5,123.17276763916016
2024-09-25 15-03-53.3,123.18878173828125
2024-09-25 15-03-54.1,123.18224334716797
2024-09-25 15-03-54.9,123.20994567871094
2024-09-25 15-03-55.7,123.20994567871094
2024-09-25 15-03-56.5,123.22869873046875
2024-09-25 15-03-57.4,123.19845581054688
2024-09-25 15-03-58.2,123.2352294921875
2024-09-25 15-03-59.0,123.19576263427734
2024-09-25 15-03-59.8,123.19576263427734
2024-09-25 15-04-0.6,123.18090057373047
2024-09-25 15-04-1.4,123.18738555908203
2024-09-25 15-04-2.2,123.26741027832031
2024-09-25 15-04-3.0,123.35725402832031
2024-09-25 15-04-3.8,123.37355041503906
2024-09-25 15-04-4.7,123.37355041503906
2024-09-25 15-04-5.5,123.38274383544922
2024-09-25 15-04-6.3,123.4071273803711
2024-09-25 15-04-7.1,123.43158721923828
2024-09-25 15-04-7.9,123.41850280761719
2024-09-25 15-04-8.7,123.41850280761719
2024-09-25 15-04-9.5,123.38337707519531
2024-09-25 15-04-10.3,123.37752532958984
2024-09-25 15-04-11.2,123.37968444824219
2024-09-25 15-04-12.0,123.40122985839844
2024-09-25 15-04-12.8,123.40122985839844
2024-09-25 15-04-13.6,123.40818786621094
2024-09-25 15-04-14.4,123.41114807128906
2024-09-25 15-04-15.2,123.40430450439453
2024-09-25 15-04-16.0,123.42520141601562
2024-09-25 15-04-16.8,123.39803314208984
2024-09-25 15-04-17.7,123.39803314208984
2024-09-25 15-04-18.5,123.37109375
2024-09-25 15-04-19.3,123.40119934082031
2024-09-25 15-04-20.1,123.40608978271484
2024-09-25 15-04-20.9,123.39875793457031
2024-09-25 15-04-21.7,123.39875793457031
2024-09-25 15-04-22.5,123.37544250488281
2024-09-25 15-04-23.3,123.46302795410156
2024-09-25 15-04-24.2,123.4809799194336
2024-09-25 15-04-25.0,123.44694519042969
2024-09-25 15-04-25.8,123.44694519042969
2024-09-25 15-04-26.6,123.47588348388672
2024-09-25 15-04-27.4,123.41893768310547
2024-09-25 15-04-28.2,123.27791595458984
2024-09-25 15-04-29.0,123.23722839355469
2024-09-25 15-04-29.9,123.23892211914062
2024-09-25 15-04-30.7,123.23892211914062
2024-09-25 15-04-31.5,123.26087188720703
2024-09-25 15-04-32.3,123.23443603515625
2024-09-25 15-04-33.1,123.20569610595703
2024-09-25 15-04-33.9,123.20720672607422
2024-09-25 15-04-34.7,123.20720672607422
2024-09-25 15-04-35.6,123.1627426147461
2024-09-25 15-04-36.4,123.15800476074219
2024-09-25 15-04-37.2,123.1535415649414
2024-09-25 15-04-38.0,123.18148803710938
2024-09-25 15-04-38.8,123.18148803710938
2024-09-25 15-04-39.6,123.1581039428711
2024-09-25 15-04-40.4,123.20781707763672
2024-09-25 15-04-41.2,123.21736145019531
2024-09-25 15-04-42.0,123.1868667602539
2024-09-25 15-04-42.9,123.24431610107422
2024-09-25 15-04-43.7,123.24431610107422
2024-09-25 15-04-44.5,123.27750396728516
2024-09-25 15-04-45.3,123.2239761352539
2024-09-25 15-04-46.1,123.2183609008789
2024-09-25 15-04-46.9,123.23210906982422
2024-09-25 15-04-47.7,123.23210906982422
2024-09-25 15-04-48.5,123.27111053466797
2024-09-25 15-04-49.4,123.32121276855469
2024-09-25 15-04-50.2,123.35482025146484
2024-09-25 15-04-51.0,123.33657836914062
2024-09-25 15-04-51.8,123.33657836914062
2024-09-25 15-04-52.6,123.36885070800781
2024-09-25 15-04-53.4,123.33964538574219
2024-09-25 15-04-54.2,123.39541625976562
2024-09-25 15-04-55.0,123.37136840820312
2024-09-25 15-04-55.9,123.35364532470703
2024-09-25 15-04-56.7,123.35364532470703
2024-09-25 15-04-57.5,123.37792205810547
2024-09-25 15-04-58.3,123.37028503417969
2024-09-25 15-04-59.1,123.42813110351562
2024-09-25 15-04-59.9,123.43077087402344
2024-09-25 15-05-0.7,123.43077087402344
2024-09-25 15-05-1.5,123.37751007080078
2024-09-25 15-05-2.4,123.41354370117188
2024-09-25 15-05-3.2,123.38677215576172
2024-09-25 15-05-4.0,123.40725708007812
2024-09-25 15-05-4.8,123.40725708007812
2024-09-25 15-05-5.6,123.41673278808594
2024-09-25 15-05-6.4,123.44499969482422
2024-09-25 15-05-7.2,123.41403198242188
2024-09-25 15-05-8.0,123.4064712524414
2024-09-25 15-05-8.9,123.37989044189453
2024-09-25 15-05-9.7,123.37989044189453
2024-09-25 15-05-10.5,123.20034790039062
2024-09-25 15-05-11.3,123.1959228515625
2024-09-25 15-05-12.1,123.33952331542969
2024-09-25 15-05-12.9,123.3575439453125
2024-09-25 15-05-13.7,123.3575439453125
2024-09-25 15-05-14.5,123.28079223632812
2024-09-25 15-05-15.4,123.30585479736328
2024-09-25 15-05-16.2,123.27870178222656
2024-09-25 15-05-17.0,123.23584747314453
2024-09-25 15-05-17.8,123.23584747314453
2024-09-25 15-05-18.6,123.25489044189453
2024-09-25 15-05-19.4,123.3377914428711
2024-09-25 15-05-20.2,123.36434936523438
2024-09-25 15-05-21.0,123.44812774658203
2024-09-25 15-05-21.8,123.40775299072266
2024-09-25 15-05-22.7,123.40775299072266
2024-09-25 15-05-23.5,123.40064239501953
2024-09-25 15-05-24.3,123.44325256347656
2024-09-25 15-05-25.1,123.43286895751953
2024-09-25 15-05-25.9,123.40611267089844
2024-09-25 15-05-26.7,123.40611267089844
2024-09-25 15-05-27.5,123.3406982421875
2024-09-25 15-05-28.3,123.36923217773438
2024-09-25 15-05-29.2,123.3834457397461
2024-09-25 15-05-30.0,123.39667510986328
2024-09-25 15-05-30.8,123.39667510986328
2024-09-25 15-05-31.6,123.30998229980469
2024-09-25 15-05-32.4,123.28570556640625
2024-09-25 15-05-33.2,123.25341796875
2024-09-25 15-05-34.0,123.28950500488281
2024-09-25 15-05-34.8,123.32048797607422
2024-09-25 15-05-35.6,123.32048797607422
2024-09-25 15-05-36.5,123.35740661621094
