Consumo_T,Aula Medios,Cubiculos ,Direccion 1,Direccion 2 ,Rack,Sala Juntas,Maestros 1,Maestros 2,L1,L2 ,L3 
5.2199,0.0114,0,0.0189,0.0229,0.3413,0.0988,0.4903,2.5999,0.5941,0.7601,0.2822
5.2199,0.0114,0,0.0189,0.0229,0.3413,0.0988,0.4903,2.5999,0.5941,0.7601,0.2822
5.2199,0.0114,0,0.0189,0.0229,0.3413,0.0988,0.4903,2.5999,0.5941,0.7601,0.2822
6.1495,0.0128,0,0.0205,0.0255,0.3825,0.1086,0.5408,2.8775,0.6564,0.8284,0.6965
5.6532,0.0125,0,0.0207,0.0255,0.3844,0.1087,0.54,2.869,0.6586,0.8309,0.2029
5.665,0.0119,0,0.0209,0.0255,0.3847,0.1082,0.5392,2.8736,0.6602,0.8384,0.2024
5.6657,0.0118,0,0.0209,0.0254,0.3854,0.1084,0.539,2.875,0.6606,0.8368,0.2024
5.6653,0.0125,0,0.0208,0.0256,0.3855,0.1083,0.5388,2.8797,0.6615,0.8297,0.2029
5.6704,0.0124,0,0.0208,0.0253,0.3923,0.108,0.5372,2.881,0.6603,0.8311,0.202
5.7762,0.0117,0,0.0216,0.0255,0.4949,0.1079,0.5375,2.8953,0.6622,0.8177,0.2019
5.5873,0.0111,0,0.0222,0.025,0.4826,0.108,0.5379,2.8886,0.6628,0.6473,0.2018
5.4983,0.0116,0,0.0224,0.025,0.4739,0.1075,0.5376,2.8834,0.6628,0.5719,0.2022
5.4897,0.0118,0,0.0222,0.0256,0.4716,0.1081,0.5385,2.8813,0.6628,0.5663,0.2015
5.4928,0.0118,0,0.0219,0.0256,0.4674,0.1079,0.5381,2.8912,0.6625,0.5638,0.2026
5.4982,0.0117,0,0.0221,0.0255,0.4741,0.1077,0.5373,2.8988,0.6629,0.5559,0.2022
5.4665,0.0115,0,0.0218,0.0254,0.464,0.1076,0.5379,2.8665,0.6831,0.5466,0.2021
5.4729,0.0111,0,0.0216,0.0254,0.4136,0.1078,0.538,2.8634,0.7447,0.5458,0.2015
5.3509,0.0113,0,0.0211,0.0254,0.3676,0.108,0.5379,2.8696,0.662,0.5459,0.2021
5.3354,0.0109,0,0.0211,0.0254,0.3578,0.1079,0.5376,2.864,0.6625,0.5466,0.2016
5.2764,0.0118,0,0.0213,0.0255,0.277,0.1076,0.5368,2.8852,0.6628,0.5463,0.2021
5.2006,0.0119,0,0.0221,0.0255,0.2176,0.1078,0.5373,2.872,0.6623,0.542,0.2021
5.1976,0.0121,0,0.0219,0.0254,0.2112,0.1079,0.5381,2.8765,0.6619,0.5405,0.2021
5.2247,0.0111,0,0.0221,0.0255,0.2103,0.108,0.5381,2.9066,0.6616,0.5398,0.2016
5.2024,0.0119,0,0.0216,0.0254,0.209,0.108,0.5379,2.8872,0.6615,0.5381,0.2018
5.2044,0.0116,0,0.0218,0.0255,0.2117,0.1081,0.5372,2.8862,0.6613,0.5393,0.2017
5.2149,0.0117,0,0.0215,0.0254,0.2165,0.1078,0.5379,2.8936,0.6623,0.5364,0.2018
5.2056,0.0114,0,0.0218,0.0254,0.2196,0.1079,0.5382,2.8802,0.6627,0.5363,0.2021
5.2089,0.0118,0,0.0215,0.0255,0.2205,0.1077,0.5374,2.8844,0.6626,0.5361,0.2014
5.4578,0.0131,0,0.0213,0.0254,0.2225,0.1077,0.5371,2.896,0.661,0.7725,0.2012
5.6394,0.0142,0,0.0214,0.0253,0.2241,0.1082,0.5363,2.9036,0.6599,0.9449,0.2015
5.617,0.0142,0,0.0215,0.0253,0.2211,0.1081,0.5361,2.9083,0.6612,0.9198,0.2014
5.5848,0.0139,0,0.0209,0.0254,0.2213,0.1082,0.5365,2.8833,0.6614,0.9119,0.202
5.5812,0.0138,0,0.0214,0.0254,0.2223,0.1077,0.5361,2.8831,0.6614,0.908,0.202
5.5793,0.0143,0,0.0212,0.0254,0.2247,0.1076,0.5361,2.8823,0.6605,0.9053,0.2019
5.564,0.014,0,0.0214,0.0254,0.2249,0.1082,0.5377,2.8656,0.6617,0.9036,0.2015
5.5683,0.0137,0,0.0216,0.0254,0.2255,0.108,0.537,2.8727,0.6617,0.9013,0.2014
5.7682,0.0141,0,0.0217,0.0253,0.2242,0.1083,0.5382,2.8868,0.6608,0.9002,0.3886
6.0705,0.0145,0,0.0213,0.0253,0.2281,0.108,0.5375,2.8856,0.6602,0.8989,0.6911
5.8086,0.0141,0,0.0212,0.0253,0.2282,0.1077,0.5356,2.8865,0.6604,0.8974,0.4322
5.5999,0.0142,0,0.0214,0.0253,0.2293,0.1079,0.5365,2.907,0.6601,0.8968,0.2014
5.5909,0.0143,0,0.0215,0.0254,0.2258,0.1078,0.5361,2.9033,0.6596,0.8955,0.2016
5.5805,0.014,0,0.021,0.0253,0.224,0.1081,0.5366,2.894,0.6606,0.8947,0.2022
5.5567,0.0138,0,0.0214,0.0255,0.2223,0.1078,0.5371,2.8735,0.6599,0.8934,0.202
5.5849,0.0142,0,0.0212,0.0252,0.2259,0.108,0.5364,2.9,0.6599,0.8925,0.2016
5.5797,0.0137,0,0.0212,0.0255,0.227,0.1079,0.5363,2.895,0.6595,0.8918,0.2018
5.5762,0.0136,0,0.0213,0.0253,0.2268,0.1078,0.5368,2.8922,0.6594,0.8912,0.2018
5.5618,0.0139,0,0.0215,0.0254,0.2215,0.1079,0.5367,2.8836,0.6596,0.8903,0.2014
5.5186,0.0135,0,0.0215,0.0254,0.2253,0.1076,0.5352,2.9013,0.6606,0.8265,0.2017
5.2079,0.0113,0,0.0216,0.0253,0.227,0.1068,0.5351,2.8833,0.6626,0.5333,0.2016
5.2102,0.0114,0,0.0215,0.0252,0.2285,0.1069,0.5352,2.8847,0.6613,0.5342,0.2013
5.2631,0.0114,0,0.0214,0.0255,0.2265,0.1073,0.5364,2.8841,0.7147,0.5345,0.2013
4.818,0.0093,0,0.0178,0.3951,0.1877,0.0886,0.4426,2.3813,0.6883,0.4418,0.1655
4.7136,0.009,0,0.0169,0.4779,0.1787,0.0844,0.4212,2.2723,0.6745,0.421,0.1577
4.7136,0.009,0,0.0169,0.4779,0.1787,0.0844,0.4212,2.2723,0.6745,0.421,0.1577
4.7136,0.009,0,0.0169,0.4779,0.1787,0.0844,0.4212,2.2723,0.6745,0.421,0.1577
4.7136,0.009,0,0.0169,0.4779,0.1787,0.0844,0.4212,2.2723,0.6745,0.421,0.1577
6.299,0.0113,0,0.0212,0.8274,0.2294,0.1077,0.5349,2.9412,0.8895,0.536,0.2004
6.3709,0.0121,0,0.021,0.9378,0.2318,0.1073,0.5351,2.9038,0.8861,0.5358,0.2001
6.487,0.0117,0,0.0211,1.0416,0.2327,0.1072,0.5352,2.91,0.8926,0.5346,0.2003
6.4676,0.0117,0,0.0214,1.0381,0.2287,0.1073,0.5358,2.8928,0.8971,0.5347,0.2
6.4257,0.0116,0,0.021,0.9942,0.2264,0.1073,0.5348,2.9066,0.8882,0.5351,0.2005
6.2249,0.0124,0,0.0213,0.8733,0.2298,0.1071,0.5338,2.9182,0.7927,0.535,0.2013
3.5907,0.0117,0,0.0219,0.8183,0.2289,0.1081,0.2651,1.0206,0.571,0.3432,0.2019
1.5427,0.0115,0,0.0226,0.7444,0.2271,0.1088,0.0027,0.0112,0.1994,0.0123,0.2027
1.4572,0.0114,0,0.0229,0.6636,0.224,0.1089,0.0019,0.0102,0.1993,0.0122,0.2028
1.3811,0.0121,0,0.0224,0.5984,0.2239,0.1089,0.0029,0.011,0.1864,0.0121,0.203
1.3238,0.0125,0,0.0227,0.5734,0.2269,0.109,0.0023,0.0095,0.1529,0.0123,0.2023
1.3814,0.0122,0,0.0223,0.5751,0.2752,0.1088,0.0028,0.0112,0.1586,0.0122,0.203
1.453,0.0121,0,0.0219,0.5743,0.3556,0.109,0.0025,0.0095,0.1531,0.0123,0.2027
1.5399,0.012,0,0.0225,0.5814,0.4351,0.1089,0.0025,0.0111,0.1517,0.0121,0.2026
1.5997,0.0122,0,0.0234,0.5859,0.4909,0.1088,0.0023,0.0099,0.1516,0.0123,0.2024
1.6047,0.0121,0,0.0233,0.5906,0.4929,0.1089,0.0018,0.0105,0.1506,0.0122,0.2018
1.9404,0.0114,0,0.0231,0.5939,0.4933,0.1089,0.0028,0.01,0.1502,0.0121,0.5347
2.1066,0.0125,0,0.0232,0.5951,0.4998,0.1087,0.002,0.0088,0.1489,0.0119,0.6957
1.7452,0.0124,0,0.0234,0.5982,0.4973,0.1088,0.0032,0.0104,0.1489,0.012,0.3306
1.6215,0.0116,0,0.0232,0.603,0.4988,0.109,0.0028,0.0101,0.1487,0.0122,0.2021
1.6343,0.0119,0,0.023,0.6009,0.4963,0.1094,0.002,0.0104,0.1658,0.0123,0.2023
1.6422,0.0123,0,0.0229,0.5996,0.4976,0.1087,0.0019,0.01,0.1751,0.0123,0.2018
1.6151,0.0114,0,0.0232,0.5988,0.497,0.1088,0.0021,0.0101,0.1495,0.0124,0.2018
1.6156,0.0117,0,0.0234,0.601,0.4949,0.1087,0.0028,0.01,0.1484,0.0125,0.2022
1.6145,0.012,0,0.0234,0.5987,0.4968,0.1076,0.002,0.0111,0.1489,0.0122,0.2018
1.6092,0.0115,0,0.0232,0.5966,0.4857,0.1147,0.0027,0.0102,0.1484,0.013,0.2032
1.7013,0.0119,0,0.0229,0.5966,0.474,0.1092,0.0023,0.0099,0.1814,0.0901,0.203
1.8902,0.0122,0,0.0231,0.6025,0.4798,0.1088,0.0028,0.0105,0.1914,0.256,0.2031
2.2702,0.0144,0,0.0223,0.597,0.4835,0.1088,0.006,0.0108,0.2042,0.6195,0.2037
2.066,0.0145,0,0.0218,0.5935,0.4073,0.1088,0.0086,0.0097,0.1188,0.5789,0.2041
2.0077,0.0144,0,0.0215,0.599,0.36,0.1079,0.0075,0.0103,0.1138,0.5695,0.2038
1.9979,0.0145,0,0.0215,0.597,0.356,0.1067,0.0078,0.0108,0.1162,0.5636,0.2038
1.9504,0.014,0,0.0218,0.6021,0.2667,0.1155,0.0067,0.0097,0.1496,0.5605,0.2038
1.9434,0.0142,0,0.0219,0.6017,0.2234,0.103,0.0074,0.0102,0.2008,0.5577,0.2031
1.9305,0.0146,0,0.0221,0.5957,0.2123,0.1013,0.0075,0.0107,0.2049,0.5579,0.2035
1.922,0.0144,0,0.0221,0.5954,0.2099,0.1,0.0071,0.0094,0.2039,0.5565,0.2033
1.9255,0.0145,0,0.0221,0.5973,0.2083,0.1025,0.0069,0.0096,0.2039,0.5571,0.2033
1.8572,0.0142,0,0.0222,0.5921,0.2073,0.098,0.0087,0.0103,0.144,0.5565,0.2039
1.8402,0.0142,0,0.0221,0.598,0.2133,0.1031,0.0074,0.0103,0.1128,0.5555,0.2035
1.8446,0.0144,0,0.0217,0.5976,0.2192,0.1015,0.0089,0.0101,0.1127,0.555,0.2035
1.8293,0.0143,0,0.0224,0.5595,0.2196,0.1131,0.0071,0.0095,0.1266,0.5539,0.2033
1.832,0.0141,0,0.0219,0.5051,0.2152,0.109,0.0078,0.0103,0.1916,0.5531,0.2039
1.7537,0.0147,0,0.0219,0.4908,0.2189,0.1091,0.0081,0.0107,0.1236,0.5521,0.2038
1.7365,0.0142,0,0.0222,0.4813,0.2184,0.1089,0.0084,0.0112,0.1164,0.5511,0.2044
1.7398,0.0145,0,0.0221,0.4869,0.2219,0.1088,0.0076,0.0107,0.1133,0.55,0.204
1.7391,0.0145,0,0.022,0.4867,0.2233,0.1088,0.0072,0.0105,0.1133,0.5493,0.2035
1.5388,0.0128,0,0.0224,0.49,0.2215,0.1085,0.0057,0.0098,0.1137,0.3511,0.2033
1.4528,0.0121,0,0.0224,0.4944,0.2245,0.108,0.0022,0.0099,0.1847,0.191,0.2036
1.4734,0.0119,0,0.0223,0.4951,0.2264,0.1078,0.0018,0.0098,0.2046,0.1909,0.2028
1.476,0.0116,0,0.0222,0.4953,0.2283,0.1076,0.0025,0.0096,0.2053,0.191,0.2026
1.4434,0.0119,0,0.0223,0.5024,0.2301,0.1079,0.0019,0.0104,0.1617,0.191,0.2038
1.3947,0.0114,0,0.0222,0.4994,0.2306,0.1084,0.0026,0.0108,0.1137,0.1908,0.2048
1.4029,0.0123,0,0.0224,0.5046,0.2321,0.1079,0.0027,0.0107,0.114,0.1909,0.2053
7.1861,2.3966,1.0582,0.0204,0.4954,0.2289,0.1066,1.6531,0.7187,0.1127,0.1896,0.2059
16.2095,4.0459,2.8091,0.0183,0.4954,0.2294,0.1039,4.7397,3.0056,0.1139,0.188,0.4603
16.4405,4.0365,2.7925,0.0183,0.5005,0.2309,0.1043,4.7852,2.9861,0.1118,0.1882,0.6862
13.8294,4.0409,2.7775,0.0187,0.5039,0.2312,0.1047,3.7,1.7329,0.1123,0.1886,0.4187
8.2221,4.0611,2.7775,0.0197,0.5062,0.227,0.1058,0.0029,0.0115,0.1133,0.1894,0.2077
8.1303,3.9947,2.7562,0.02,0.5011,0.228,0.106,0.0027,0.0121,0.1129,0.1895,0.2071
8.1728,3.9703,2.7308,0.0198,0.54,0.226,0.1059,0.0036,0.0101,0.1697,0.1894,0.2072
8.1115,3.9709,2.7138,0.02,0.5478,0.2305,0.1059,0.003,0.0111,0.1127,0.1895,0.2063
8.0711,3.9392,2.7054,0.0196,0.545,0.2325,0.106,0.0038,0.0107,0.1136,0.1895,0.2058
8.0326,3.9048,2.7008,0.0201,0.5467,0.2321,0.106,0.0025,0.0107,0.1128,0.1895,0.2066
6.9484,2.8137,2.7069,0.0208,0.5483,0.231,0.1061,0.0023,0.0099,0.1138,0.1897,0.2059
10.6355,0.3492,2.74,0.02,0.5493,0.2328,0.1056,3.7663,2.3614,0.1162,0.1893,0.2054
12.1173,0.3502,2.7171,0.0198,0.5431,0.2311,0.0578,4.7042,2.9652,0.1339,0.1892,0.2057
12.0955,0.3523,2.7037,0.0197,0.5427,0.2318,0.0578,4.7066,2.9537,0.1321,0.1889,0.2062
12.1574,0.3534,2.6994,0.0193,0.5404,0.2317,0.1168,4.7157,2.9639,0.12,0.1888,0.208
10.3871,0.3554,0.9627,0.0197,0.5436,0.2306,0.1067,4.707,2.951,0.1131,0.1897,0.2076
5.5251,0.3179,0.1008,0.0207,0.5419,0.2296,0.1078,3.072,0.6311,0.1046,0.1902,0.2085
1.6665,0.0552,0.1302,0.0226,0.5444,0.2313,0.1089,0.0459,0.0595,0.0709,0.1904,0.2072
1.4138,0.0129,0.0142,0.0224,0.5429,0.2302,0.1084,0.0031,0.0123,0.0703,0.1902,0.2069
1.7581,0.0141,0,0.0225,0.5436,0.2306,0.1091,0.0074,0.0109,0.0699,0.5425,0.2075
1.7934,0.0143,0,0.0226,0.538,0.226,0.1088,0.0081,0.0109,0.0694,0.5879,0.2074
1.7955,0.0139,0,0.0223,0.5477,0.2285,0.114,0.0078,0.0115,0.0695,0.5737,0.2066
1.7157,0.0143,0,0.0226,0.5458,0.2303,0.0422,0.0073,0.0099,0.0693,0.5673,0.2067
1.7191,0.014,0,0.0222,0.5492,0.2318,0.0422,0.0075,0.0099,0.0696,0.5651,0.2076
1.7078,0.014,0,0.0225,0.5446,0.2287,0.0422,0.0077,0.01,0.0695,0.5621,0.2065
1.7091,0.0139,0,0.0224,0.5449,0.2286,0.0422,0.0082,0.0104,0.0697,0.5618,0.207
1.7773,0.0142,0,0.0225,0.5468,0.2315,0.1086,0.008,0.0102,0.0691,0.5598,0.2066
1.7744,0.0143,0,0.0226,0.546,0.2302,0.1088,0.0085,0.0103,0.0686,0.5588,0.2063
1.7673,0.0138,0,0.0224,0.544,0.2298,0.1086,0.0069,0.0099,0.0687,0.5572,0.206
1.772,0.014,0,0.0225,0.5452,0.2327,0.1087,0.0069,0.0109,0.0687,0.5562,0.2062
1.7768,0.0141,0,0.0225,0.5493,0.2343,0.1086,0.0081,0.0095,0.0691,0.5552,0.2061
1.781,0.014,0,0.0223,0.5528,0.2318,0.112,0.0084,0.0106,0.0689,0.5544,0.2058
1.7682,0.0141,0,0.0222,0.5462,0.2286,0.112,0.0074,0.0101,0.0687,0.5535,0.2054
1.7668,0.0143,0,0.0222,0.5455,0.2308,0.11,0.0071,0.0099,0.0689,0.5527,0.2054
1.7632,0.0143,0,0.0223,0.5444,0.2293,0.1091,0.008,0.0105,0.0687,0.5516,0.205
1.762,0.0142,0,0.0225,0.5437,0.2319,0.1071,0.007,0.0102,0.0699,0.5505,0.205
1.481,0.0131,0,0.0226,0.5445,0.2305,0.1083,0.0034,0.0107,0.0697,0.2729,0.2053
1.3897,0.013,0,0.0226,0.543,0.2288,0.0461,0.0029,0.0104,0.1269,0.1908,0.2052
1.609,0.0129,0,0.022,0.5451,0.228,0.0461,0.0028,0.0104,0.1775,0.1906,0.3736
1.975,0.0127,0,0.0223,0.5415,0.23,0.1091,0.0031,0.0103,0.1582,0.1907,0.6971
1.7893,0.0126,0,0.0223,0.5433,0.2281,0.11,0.0033,0.0107,0.1566,0.1908,0.5116
1.4618,0.013,0,0.0223,0.5448,0.2307,0.0869,0.0024,0.01,0.1558,0.1911,0.2048
1.4837,0.0129,0,0.0226,0.5454,0.2319,0.1086,0.0018,0.0093,0.1556,0.1912,0.2044
1.4873,0.013,0,0.0225,0.548,0.2325,0.1085,0.002,0.0105,0.1545,0.1908,0.205
1.4906,0.0129,0,0.0223,0.5468,0.2328,0.1115,0.0027,0.0105,0.1553,0.1911,0.2047
1.4941,0.0125,0,0.0226,0.552,0.2342,0.1086,0.0032,0.0104,0.1551,0.1913,0.2042
1.491,0.0132,0,0.0226,0.551,0.2338,0.1087,0.0025,0.0093,0.1548,0.1912,0.2039
1.4789,0.013,0,0.0223,0.5449,0.2289,0.1087,0.0022,0.0099,0.1541,0.1908,0.2041
1.4781,0.013,0,0.0225,0.5424,0.2294,0.1088,0.0036,0.0091,0.1538,0.1912,0.2043
1.4761,0.0131,0,0.0226,0.544,0.2271,0.1093,0.0028,0.0089,0.1528,0.1912,0.2043
1.4812,0.0121,0,0.0226,0.5403,0.2288,0.1177,0.0022,0.0101,0.1523,0.191,0.2041
1.4279,0.0126,0,0.0223,0.5461,0.2296,0.0572,0.0028,0.0105,0.1516,0.1911,0.2041
1.4183,0.0123,0,0.0223,0.5395,0.226,0.0572,0.0029,0.0101,0.1524,0.191,0.2046
1.4743,0.0123,0,0.0224,0.5416,0.2274,0.1113,0.0032,0.0099,0.1512,0.191,0.204
1.476,0.0129,0,0.0222,0.543,0.2311,0.1079,0.0025,0.0108,0.1506,0.191,0.204
1.5056,0.0128,0,0.0223,0.5457,0.2327,0.1337,0.0027,0.0102,0.1506,0.1911,0.2038
1.4751,0.0129,0,0.0224,0.5438,0.2305,0.1052,0.0039,0.0109,0.1502,0.191,0.2043
1.3978,0.0124,0,0.0226,0.5417,0.2306,0.032,0.0031,0.0106,0.1501,0.1908,0.2039
1.3934,0.0129,0,0.0224,0.5402,0.2287,0.032,0.0027,0.0104,0.1495,0.1908,0.2038
1.4062,0.0128,0,0.0227,0.5495,0.2313,0.032,0.0029,0.0107,0.1493,0.1908,0.2042
1.404,0.0126,0,0.0226,0.5499,0.2297,0.032,0.0036,0.0103,0.149,0.191,0.2033
1.3934,0.0125,0,0.0222,0.5414,0.229,0.032,0.0027,0.0105,0.1487,0.191,0.2034
1.4871,0.0128,0,0.0224,0.5416,0.2294,0.127,0.0018,0.0107,0.1478,0.1907,0.2029
1.5312,0.0127,0,0.0224,0.5501,0.2557,0.1355,0.0025,0.0104,0.1473,0.1911,0.2035
1.6209,0.0131,0,0.0221,0.5429,0.3656,0.1231,0.0026,0.0099,0.1472,0.1909,0.2035
1.6325,0.0132,0,0.0218,0.5491,0.38,0.1147,0.003,0.0106,0.1461,0.191,0.203
1.6289,0.0126,0,0.0216,0.545,0.3882,0.1085,0.0021,0.0101,0.146,0.191,0.2038
1.576,0.013,0,0.0216,0.5428,0.3902,0.1081,0.0021,0.0111,0.0922,0.1908,0.2041
1.5674,0.0131,0,0.0216,0.5485,0.3928,0.1138,0.0023,0.0107,0.0697,0.1909,0.204
1.5552,0.0128,0,0.0218,0.5432,0.3877,0.1052,0.003,0.0102,0.077,0.1905,0.2038
1.6353,0.0127,0,0.0217,0.5418,0.39,0.1054,0.0029,0.0104,0.1558,0.1905,0.2041
1.651,0.0129,0,0.0217,0.5455,0.3988,0.1037,0.0024,0.0108,0.1609,0.1905,0.2038
1.6429,0.013,0,0.022,0.5426,0.3948,0.1028,0.0031,0.0099,0.1606,0.1906,0.2035
1.6413,0.0128,0,0.0218,0.5443,0.3979,0.0975,0.0023,0.0098,0.1605,0.1906,0.2038
1.6814,0.0127,0,0.0219,0.5466,0.3999,0.1331,0.0018,0.0107,0.1604,0.1906,0.2037
1.585,0.0129,0,0.0219,0.544,0.3949,0.0434,0.0022,0.0106,0.1609,0.1907,0.2035
1.5865,0.0132,0,0.0219,0.5454,0.3937,0.0434,0.0036,0.0102,0.1612,0.1905,0.2034
1.6434,0.0128,0,0.0217,0.5426,0.3908,0.1083,0.0024,0.0096,0.1615,0.1904,0.2033
1.8763,0.0133,0,0.0217,0.5469,0.3946,0.108,0.0038,0.0093,0.161,0.2072,0.4105
2.5908,0.0144,0,0.0216,0.546,0.3952,0.1091,0.0086,0.0104,0.1595,0.6317,0.6943
2.2705,0.0142,0,0.0215,0.5427,0.3928,0.1059,0.007,0.0099,0.1855,0.5866,0.4044
2.0866,0.0142,0,0.0219,0.5434,0.3901,0.1072,0.0057,0.0097,0.2132,0.5772,0.204
2.0991,0.0142,0.0415,0.0214,0.5471,0.3888,0.0661,0.0066,0.0102,0.2139,0.5719,0.2174
5.1583,0.0149,2.6903,0.0208,0.5405,0.3843,0.0661,0.0092,0.0102,0.2086,0.5686,0.6448
5.2701,0.0149,2.7226,0.0211,0.5415,0.3824,0.108,0.0105,0.0106,0.2111,0.5672,0.6802
5.3082,0.0151,2.7754,0.0206,0.5443,0.3818,0.108,0.0086,0.0111,0.2062,0.5655,0.6716
5.2805,0.0148,2.7336,0.0212,0.5433,0.3866,0.1071,0.0082,0.01,0.217,0.5646,0.6741
5.6531,0.4124,2.7185,0.0205,0.545,0.388,0.1067,0.0096,0.0109,0.2089,0.5629,0.6697
9.2321,4.0405,2.6888,0.0191,0.5368,0.3788,0.1091,0.0084,0.009,0.2115,0.5605,0.6696
9.2473,4.0117,2.7236,0.0193,0.5426,0.3825,0.1121,0.0091,0.0108,0.2097,0.559,0.6669
9.264,4.0385,2.7141,0.019,0.5439,0.386,0.112,0.0088,0.0097,0.2103,0.5581,0.6636
9.2073,4.0037,2.6892,0.0195,0.5467,0.3868,0.1098,0.0091,0.0083,0.2138,0.5565,0.6639
9.1696,3.9631,2.685,0.0191,0.5477,0.3899,0.1072,0.0087,0.0106,0.2157,0.556,0.6666
9.2307,4.0122,2.7201,0.0192,0.5393,0.382,0.1066,0.0081,0.0094,0.2156,0.5552,0.663
9.2427,3.9871,2.711,0.0195,0.5459,0.386,0.1057,0.0077,0.0107,0.2498,0.5542,0.6651
9.1487,3.9229,2.6827,0.0196,0.546,0.3863,0.1159,0.0088,0.0103,0.2392,0.5532,0.6638
9.0601,3.9073,2.6693,0.0197,0.5433,0.3857,0.1062,0.0082,0.0107,0.1972,0.5523,0.6602
7.6291,2.5077,2.6708,0.02,0.5517,0.3868,0.1061,0.0092,0.0103,0.157,0.5515,0.658
7.2576,0.352,2.6692,0.0206,0.5452,0.3875,0.1066,0.0099,1.8023,0.1562,0.5509,0.6572
8.4536,0.3536,2.6775,0.0204,0.5417,0.3878,0.1048,0.0094,2.9913,0.1587,0.5488,0.6596
8.479,0.3559,2.6936,0.0199,0.5422,0.3876,0.1048,0.0093,2.9946,0.1672,0.5484,0.6555
8.3582,0.3562,2.6557,0.0201,0.5425,0.3853,0.1053,0.0088,2.9804,0.1596,0.4896,0.6547
8.072,0.3571,2.6694,0.02,0.5452,0.3892,0.107,0.0055,2.9763,0.1599,0.1883,0.6541
7.7178,0.3567,2.6802,0.0201,0.5458,0.3919,0.1073,0.0062,2.6059,0.1617,0.1884,0.6536
5.1167,0.358,2.6832,0.0207,0.5484,0.3847,0.1073,0.0048,0.0115,0.1572,0.1893,0.6516
5.0897,0.3576,2.6627,0.0207,0.5406,0.3826,0.1073,0.0036,0.0118,0.1632,0.1892,0.6504
5.1213,0.3573,2.6865,0.0207,0.5449,0.3857,0.1075,0.0052,0.0115,0.1619,0.1891,0.651
5.108,0.3577,2.6731,0.021,0.5467,0.3881,0.1073,0.0046,0.011,0.1592,0.1893,0.65
5.1255,0.3569,2.6902,0.0211,0.5506,0.3894,0.1072,0.0049,0.0115,0.1556,0.189,0.6491
5.1362,0.3571,2.6983,0.0207,0.548,0.3894,0.1071,0.0051,0.0108,0.1614,0.1889,0.6494
5.1186,0.357,2.6961,0.0208,0.5431,0.3848,0.1072,0.0058,0.01,0.156,0.1888,0.649
5.0964,0.3567,2.6816,0.0211,0.5419,0.3767,0.107,0.0065,0.0108,0.1564,0.189,0.6487
5.0971,0.3564,2.6658,0.0209,0.5503,0.3861,0.1074,0.005,0.0113,0.1583,0.189,0.6466
5.1162,0.3563,2.6756,0.0209,0.5566,0.3919,0.1072,0.0058,0.0106,0.1562,0.1893,0.6458
5.0874,0.3558,2.6619,0.0206,0.5463,0.3911,0.1073,0.0038,0.0097,0.1553,0.1891,0.6465
5.1087,0.355,2.6547,0.0209,0.5453,0.3896,0.1071,0.0053,0.0107,0.1551,0.1888,0.6762
5.5609,0.3554,2.6542,0.0207,0.544,0.3843,0.1068,0.0059,0.0093,0.1585,0.1886,1.1332
5.4772,0.3552,2.6378,0.0208,0.54,0.3789,0.1068,0.0051,0.0092,0.1964,0.1885,1.0385
5.0773,0.3545,2.6531,0.0208,0.5439,0.3844,0.1067,0.0036,0.0102,0.1648,0.1888,0.6465
5.1035,0.3537,2.677,0.0207,0.548,0.3835,0.1068,0.0052,0.0114,0.1636,0.1888,0.6448
5.0749,0.3532,2.6598,0.021,0.5437,0.3788,0.107,0.0053,0.0119,0.1606,0.1888,0.6448
6.5547,1.8567,2.6496,0.0201,0.5371,0.3702,0.1067,0.0057,0.0096,0.1627,0.1883,0.648
8.6341,3.9545,2.6331,0.0194,0.5379,0.373,0.1059,0.0028,0.01,0.1568,0.1887,0.652
8.6383,3.9479,2.6269,0.0194,0.5411,0.3823,0.106,0.0045,0.0104,0.1606,0.1883,0.6509
8.6496,3.9424,2.64,0.0193,0.5422,0.3865,0.1061,0.0045,0.0098,0.161,0.1877,0.6501
8.6337,3.9315,2.653,0.0193,0.5455,0.3788,0.1063,0.003,0.01,0.1611,0.1879,0.6373
5.4589,3.9389,0.2063,0.0213,0.5463,0.041,0.1068,0.0027,0.0103,0.1683,0.1879,0.2291
5.1533,3.8785,0,0.0216,0.5401,0.0308,0.1068,0.002,0.009,0.1734,0.1881,0.203
5.1743,3.8696,0,0.0216,0.5331,0.031,0.1068,0.0017,0.0094,0.21,0.1879,0.2032
5.6536,3.8455,0,0.0209,0.5362,0.4669,0.1064,0.0016,0.0101,0.2756,0.1882,0.2022
5.8754,3.8551,0,0.0218,0.5344,0.6698,0.1064,0.0011,0.0092,0.287,0.1879,0.2027
5.9139,3.8408,0,0.0212,0.5411,0.7084,0.106,0.0013,0.011,0.294,0.1878,0.2023
5.8625,3.8441,0,0.0214,0.5412,0.6493,0.1058,0.0021,0.0108,0.2966,0.1883,0.2029
5.8023,3.8655,0,0.0213,0.5385,0.5725,0.1059,0.0018,0.0101,0.2963,0.1882,0.2022
5.755,3.8683,0,0.0215,0.5394,0.5257,0.106,0.0016,0.0095,0.2926,0.1879,0.2025
5.673,3.8296,0,0.0214,0.5363,0.4846,0.1045,0.0019,0.0103,0.294,0.1881,0.2023
5.6678,3.8269,0,0.0215,0.5423,0.4783,0.1036,0.0016,0.0086,0.2948,0.1881,0.2021
