fecha,valor_corriente,media_corriente,desviacion_corriente,corriente_max,corriente_min,dispositivo_predicho
2024-08-16_08-46-54,0.062598206102848,0.06283633857965466,0.0007358584477461084,0.0635578632354736,0.0617823526263237,cafetera
2024-08-16_08-46-57,0.063602901995182,0.06284534633159633,0.0007470887771162323,0.063602901995182,0.0617823526263237,cafetera
2024-08-16_08-46-59,0.0634781420230865,0.0629960164427757,0.0007913526494855184,0.063602901995182,0.0617823526263237,cafetera
2024-08-16_08-47-01,0.0640832930803299,0.06310897916555402,0.00091519889302509,0.0640832930803299,0.0617823526263237,cafetera
2024-08-16_08-47-03,0.0626821890473365,0.06328894644975658,0.0006345523557349075,0.0640832930803299,0.062598206102848,cafetera
2024-08-16_08-47-05,0.0630040243268013,0.06337011009454724,0.0005435410453214237,0.0640832930803299,0.0626821890473365,cafetera
2024-08-16_08-47-08,0.0630799233913421,0.06326551437377927,0.0005378341755364583,0.0640832930803299,0.0626821890473365,cafetera
2024-08-16_08-47-10,0.0630526393651962,0.06318041384220119,0.0005293763196339836,0.0640832930803299,0.0626821890473365,cafetera
2024-08-16_08-47-12,0.0640662759542465,0.06317701041698451,0.0005221254632639631,0.0640662759542465,0.0626821890473365,cafetera
2024-08-16_08-47-14,0.0637004375457763,0.06338066011667248,0.0004775515071512071,0.0640662759542465,0.0630040243268013,cafetera
2024-08-16_08-47-17,0.0622885972261428,0.06323757469654077,0.0006820193214494973,0.0640662759542465,0.0622885972261428,cafetera
2024-08-16_08-47-19,0.0625735968351364,0.06313630938529964,0.000745878805407513,0.0640662759542465,0.0622885972261428,cafetera
2024-08-16_08-47-21,0.0625647976994514,0.06303874105215067,0.0007901531190308119,0.0640662759542465,0.0622885972261428,cafetera
2024-08-16_08-47-23,0.063517190515995,0.06292892396450038,0.0006344593676483425,0.0637004375457763,0.0622885972261428,cafetera
2024-08-16_08-47-25,0.0625296160578727,0.06269475966691966,0.00047439534243266617,0.063517190515995,0.0622885972261428,cafetera
2024-08-16_08-47-28,0.0631497055292129,0.06286698132753368,0.00044550815679398015,0.063517190515995,0.0625296160578727,cafetera
2024-08-16_08-47-30,0.0631789043545723,0.06298804283142086,0.00042774178743654575,0.063517190515995,0.0625296160578727,cafetera
2024-08-16_08-47-32,0.0618765652179718,0.06285039633512494,0.0006506468705508999,0.063517190515995,0.0618765652179718,cafetera
2024-08-16_08-47-34,0.0632024779915809,0.06278745383024212,0.0005815719257319268,0.0632024779915809,0.0618765652179718,cafetera
2024-08-16_08-47-36,0.0625381469726562,0.06278916001319881,0.0005806381524399822,0.0632024779915809,0.0618765652179718,cafetera
2024-08-16_08-47-39,0.0626689419150352,0.06269300729036328,0.0005447006626906844,0.0632024779915809,0.0618765652179718,cafetera
2024-08-16_08-47-41,0.063213437795639,0.06269991397857663,0.0005525641794956337,0.063213437795639,0.0618765652179718,cafetera
2024-08-16_08-47-43,0.0630870163440704,0.06294200420379634,0.00031631288461259657,0.063213437795639,0.0625381469726562,cafetera
2024-08-16_08-47-45,0.0630799382925033,0.06291749626398083,0.00029512344324999297,0.063213437795639,0.0625381469726562,cafetera
2024-08-16_08-47-47,0.0630019605159759,0.06301025897264476,0.00020530167526348943,0.063213437795639,0.0626689419150352,cafetera
2024-08-16_08-47-50,0.0623118467628955,0.06293883994221681,0.0003585993596065559,0.063213437795639,0.0623118467628955,cafetera
2024-08-16_08-47-52,0.0631426274776458,0.06292467787861818,0.00034622845099246046,0.0631426274776458,0.0623118467628955,cafetera
2024-08-16_08-47-54,0.0635226145386695,0.063011797517538,0.00043952300160084173,0.0635226145386695,0.0623118467628955,cafetera
2024-08-16_08-47-56,0.0631476566195488,0.0630253411829471,0.00044317582621553183,0.0635226145386695,0.0623118467628955,cafetera
2024-08-16_08-47-58,0.0635193586349487,0.06312882080674168,0.0004938587035670394,0.0635226145386695,0.0623118467628955,cafetera
2024-08-16_08-48-01,0.0625217035412788,0.06317079216241832,0.0004086326249128778,0.0635226145386695,0.0625217035412788,cafetera
2024-08-16_08-48-03,0.0630871132016182,0.0631596893072128,0.0004103398105889477,0.0635226145386695,0.0625217035412788,cafetera
2024-08-16_08-48-05,0.0623739436268806,0.06292995512485502,0.0004731034819246422,0.0635193586349487,0.0623739436268806,cafetera
2024-08-16_08-48-07,0.063103973865509,0.06292121857404706,0.0004684587930501145,0.0635193586349487,0.0623739436268806,cafetera
2024-08-16_08-48-09,0.0631490647792816,0.06284715980291364,0.0003689625374008204,0.0631490647792816,0.0623739436268806,cafetera
2024-08-16_08-48-12,0.0635171830654144,0.06304625570774076,0.00041513459066806394,0.0635171830654144,0.0623739436268806,cafetera
2024-08-16_08-48-14,0.0625142678618431,0.06293168663978574,0.00047567275783770303,0.0635171830654144,0.0623739436268806,cafetera
2024-08-16_08-48-16,0.0635291337966919,0.06316272467374799,0.00041353091219259756,0.0635291337966919,0.0625142678618431,cafetera
2024-08-16_08-48-18,0.0626312792301178,0.06306818574666975,0.0004791465902462924,0.0635291337966919,0.0625142678618431,cafetera
2024-08-16_08-48-20,0.0630040764808654,0.06303918808698653,0.00047741231616116856,0.0635291337966919,0.0625142678618431,cafetera
2024-08-16_08-48-23,0.0636455565690994,0.06306486278772352,0.0005117610926733361,0.0636455565690994,0.0625142678618431,cafetera
2024-08-16_08-48-25,0.0630414932966232,0.06317030787467953,0.00041514927820833253,0.0636455565690994,0.0626312792301178,cafetera
2024-08-16_08-48-27,0.0627128407359123,0.06300704926252362,0.0003989514260282378,0.0636455565690994,0.0626312792301178,cafetera
2024-08-16_08-48-29,0.0627145916223526,0.06302371174097059,0.0003806537548808716,0.0636455565690994,0.0627128407359123,cafetera
2024-08-16_08-48-31,0.0630371645092964,0.06303032934665678,0.00038051464966233997,0.0636455565690994,0.0627128407359123,cafetera
2024-08-16_08-48-34,0.0630633533000946,0.06291388869285582,0.0001830023984894367,0.0630633533000946,0.0627128407359123,cafetera
2024-08-16_08-48-36,0.0621162764728069,0.06272884532809256,0.0003816597292975919,0.0630633533000946,0.0621162764728069,cafetera
2024-08-16_08-48-38,0.0626323074102401,0.06271273866295812,0.00038419490339347496,0.0630633533000946,0.0621162764728069,cafetera
2024-08-16_08-48-40,0.0631649494171142,0.06280281022191045,0.0004342665078115539,0.0631649494171142,0.0621162764728069,cafetera
2024-08-16_08-48-43,0.0625185072422027,0.0626990787684917,0.0004261615830123863,0.0631649494171142,0.0621162764728069,cafetera
2024-08-16_08-48-45,0.0632163137197494,0.06272967085242268,0.00046276653448948217,0.0632163137197494,0.0621162764728069,cafetera
2024-08-16_08-48-47,6.0036377906799325,1.2510339736938478,2.656786319401411,6.0036377906799325,0.0625185072422027,cafetera
2024-08-16_08-48-49,7.7523016929626465,2.7889678508043287,3.783584100201634,7.7523016929626465,0.0625185072422027,cafetera
2024-08-16_08-48-51,7.701121807098389,4.316559222340584,3.9463151361225175,7.7523016929626465,0.0625185072422027,cafetera
2024-08-16_08-48-54,7.693474292755128,5.842750379443169,3.3148909620584117,7.7523016929626465,0.0632163137197494,cafetera
2024-08-16_08-48-56,7.6675453186035165,7.363616180419922,0.7608723597901554,7.7523016929626465,6.0036377906799325,cafetera
2024-08-16_08-48-58,7.665224552154541,7.695933532714844,0.03521103424229283,7.7523016929626465,7.665224552154541,cafetera
2024-08-16_08-49-00,7.6687517166137695,7.679223537445068,0.016767749229541915,7.701121807098389,7.665224552154541,cafetera
2024-08-16_08-49-02,7.66091775894165,7.67118272781372,0.012815263088093881,7.693474292755128,7.66091775894165,cafetera
2024-08-16_08-49-05,6.5767130851745605,7.447830486297607,0.48697861598633546,7.6687517166137695,6.5767130851745605,cafetera
2024-08-16_08-49-07,0.0635253489017486,5.927026492357254,3.3114972634905993,7.6687517166137695,0.0635253489017486,cafetera
2024-08-16_08-49-09,0.0630383267998695,4.40658924728632,3.9896877739411667,7.6687517166137695,0.0630383267998695,cafetera
2024-08-16_08-49-11,0.0631411373615264,2.885467131435871,3.8834652433366927,7.66091775894165,0.0630383267998695,cafetera
2024-08-16_08-49-13,0.0636462271213531,1.3660128250718118,2.912870009091383,6.5767130851745605,0.0630383267998695,cafetera
2024-08-16_08-49-16,0.0631095767021179,0.06329212337732311,0.00027400579328897234,0.0636462271213531,0.0630383267998695,cafetera
2024-08-16_08-49-18,0.0627379268407821,0.0631346389651298,0.000327509409970804,0.0636462271213531,0.0627379268407821,cafetera
2024-08-16_08-49-20,0.0635918751358985,0.06324534863233561,0.0003766813590734497,0.0636462271213531,0.0627379268407821,cafetera
2024-08-16_08-49-22,0.0630743131041526,0.06323198378086084,0.00038244458806354774,0.0636462271213531,0.0627379268407821,cafetera
2024-08-16_08-49-24,0.0646519809961319,0.06343313455581659,0.0007462475840265061,0.0646519809961319,0.0627379268407821,cafetera
2024-08-16_08-49-27,0.0641878768801689,0.0636487945914268,0.0007842100903678973,0.0646519809961319,0.0627379268407821,cafetera
2024-08-16_08-49-29,0.0644555166363716,0.0639923125505447,0.0006501998386622724,0.0646519809961319,0.0630743131041526,cafetera
2024-08-16_08-49-31,0.0632025226950645,0.0639144420623779,0.00072872116562534,0.0646519809961319,0.0630743131041526,cafetera
2024-08-16_08-49-33,0.0642027407884597,0.06414012759923933,0.0005582937914276946,0.0646519809961319,0.0632025226950645,cafetera
2024-08-16_08-49-35,0.0631825402379036,0.06384623944759367,0.0006061963907190287,0.0644555166363716,0.0631825402379036,cafetera
2024-08-16_08-49-38,0.0634828731417656,0.063705238699913,0.0005886019748369167,0.0644555166363716,0.0631825402379036,cafetera
2024-08-16_08-49-40,0.0640937983989715,0.06363289505243297,0.0004867501361764786,0.0642027407884597,0.0631825402379036,cafetera
2024-08-16_08-49-42,0.0646265894174575,0.06391770839691158,0.0005797235762402709,0.0646265894174575,0.0631825402379036,cafetera
2024-08-16_08-49-45,0.0644807368516922,0.06397330760955808,0.000625423639188007,0.0646265894174575,0.0631825402379036,cafetera
2024-08-16_08-49-47,0.0640083774924278,0.06413847506046293,0.000448367689579881,0.0646265894174575,0.0634828731417656,cafetera
2024-08-16_08-49-49,0.0646657198667526,0.06437504440546032,0.00030515662995820843,0.0646657198667526,0.0640083774924278,cafetera
2024-08-16_08-49-51,0.0644726753234863,0.0644508197903633,0.00026182303681644475,0.0646657198667526,0.0640083774924278,cafetera
2024-08-16_08-49-54,0.064617820084095,0.06444906592369078,0.0002603766341702383,0.0646657198667526,0.0640083774924278,cafetera
2024-08-16_08-49-56,0.0640970170497894,0.06437232196331022,0.0003019400400530665,0.0646657198667526,0.0640083774924278,cafetera
2024-08-16_08-49-58,0.0641050562262535,0.06439165771007535,0.0002746712543898602,0.0646657198667526,0.0640970170497894,cafetera
2024-08-16_08-50-00,0.0649904310703277,0.06445659995079038,0.00037553601359625763,0.0649904310703277,0.0640970170497894,cafetera
2024-08-16_08-50-02,0.0650650337338447,0.06457507163286205,0.0004647216219197587,0.0650650337338447,0.0640970170497894,cafetera
2024-08-16_08-50-05,0.0645960047841072,0.06457070857286451,0.00046432217500204777,0.0650650337338447,0.0640970170497894,cafetera
2024-08-16_08-50-07,0.064070276916027,0.06456536054611202,0.0004712444975741947,0.0650650337338447,0.064070276916027,cafetera
2024-08-16_08-50-09,0.0636560320854187,0.06447555571794505,0.0006047642418152409,0.0650650337338447,0.0636560320854187,cafetera
2024-08-16_08-50-11,0.0639809668064117,0.06427366286516185,0.0005564793562238116,0.0650650337338447,0.0636560320854187,cafetera
2024-08-16_08-50-13,0.063565008342266,0.06397365778684612,0.0004076104885682405,0.0645960047841072,0.063565008342266,licuadora
2024-08-16_08-50-16,0.0627153813838958,0.06359753310680384,0.0005369311147874284,0.064070276916027,0.0627153813838958,cafetera
2024-08-16_08-50-18,0.0626463890075683,0.0633127555251121,0.0005976782414672482,0.0639809668064117,0.0626463890075683,cafetera
2024-08-16_08-50-20,0.0627119392156601,0.06312393695116039,0.0006110966152742969,0.0639809668064117,0.0626463890075683,cafetera
2024-08-16_08-50-22,0.0634879469871521,0.06302533298730846,0.00045911483255136216,0.063565008342266,0.0626463890075683,cafetera
2024-08-16_08-50-24,0.0635277032852172,0.0630178719758987,0.0004483285101047249,0.0635277032852172,0.0626463890075683,cafetera
2024-08-16_08-50-27,0.0631765872240066,0.06311011314392086,0.0004168757663352522,0.0635277032852172,0.0626463890075683,cafetera
2024-08-16_08-50-29,0.0646632090210914,0.06351347714662547,0.0007208841366477891,0.0646632090210914,0.0627119392156601,cafetera
2024-08-16_08-50-31,0.0636258572340011,0.06369626075029368,0.000566085849118959,0.0646632090210914,0.0631765872240066,cafetera
2024-08-16_08-50-33,0.0623183287680149,0.06346233710646623,0.0008460959346404338,0.0646632090210914,0.0623183287680149,cafetera
2024-08-16_08-50-35,0.0636847838759422,0.06349375322461123,0.0008520252766187421,0.0646632090210914,0.0623183287680149,cafetera
2024-08-16_08-50-38,0.0636890232563018,0.06359624043107029,0.0008349859675295541,0.0646632090210914,0.0623183287680149,cafetera
2024-08-16_08-50-40,0.0636581778526306,0.06339523419737812,0.0006025369295883768,0.0636890232563018,0.0623183287680149,cafetera
2024-08-16_08-50-42,0.064202032983303,0.0635104693472385,0.0007041918423272426,0.064202032983303,0.0623183287680149,cafetera
2024-08-16_08-50-44,0.0649662390351295,0.06404005140066142,0.000565536265460404,0.0649662390351295,0.0636581778526306,cafetera
2024-08-16_08-50-46,0.0632250532507896,0.0639481052756309,0.0006661571869384583,0.0649662390351295,0.0632250532507896,cafetera
2024-08-16_08-50-49,0.0626723915338516,0.06374477893114086,0.0008844031373261452,0.0649662390351295,0.0626723915338516,cafetera
2024-08-16_08-50-51,0.0641870722174644,0.06385055780410762,0.0009028916590245616,0.0649662390351295,0.0626723915338516,cafetera
2024-08-16_08-50-53,0.0625552088022232,0.06352119296789167,0.001033542651534675,0.0649662390351295,0.0625552088022232,cafetera
2024-08-16_08-50-55,0.0631460696458816,0.06315715909004208,0.0006447475667533285,0.0641870722174644,0.0625552088022232,cafetera
2024-08-16_08-50-57,0.0635327771306037,0.0632187038660049,0.000667146572618487,0.0641870722174644,0.0625552088022232,cafetera
2024-08-16_08-51-00,0.0639988780021667,0.06348400115966792,0.0006592873891122656,0.0641870722174644,0.0625552088022232,cafetera
2024-08-16_08-51-03,0.0627160295844078,0.0631897926330566,0.0005918863041619049,0.0639988780021667,0.0625552088022232,cafetera
2024-08-16_08-51-05,0.063036099076271,0.06328597068786615,0.0004939614276751362,0.0639988780021667,0.0627160295844078,cafetera
2024-08-16_08-51-07,0.0640694051980972,0.06347063779830928,0.0005915401909413107,0.0640694051980972,0.0627160295844078,cafetera
2024-08-16_08-51-09,0.0635674148797988,0.0634775653481483,0.000592651613965822,0.0640694051980972,0.0627160295844078,cafetera
2024-08-16_08-51-11,0.0636055618524551,0.06339890211820598,0.0005288242726314881,0.0640694051980972,0.0627160295844078,cafetera
2024-08-16_08-51-14,0.0626688003540039,0.0633894562721252,0.000544267400716598,0.0640694051980972,0.0626688003540039,cafetera
2024-08-16_08-51-16,0.0625515058636665,0.06329253762960431,0.0006548361391918394,0.0640694051980972,0.0625515058636665,cafetera
2024-08-16_08-51-18,0.0636725574731826,0.06321316808462138,0.0005533163010321045,0.0636725574731826,0.0625515058636665,cafetera
2024-08-16_08-51-20,0.0639843195676803,0.06329654902219768,0.0006440220551589926,0.0639843195676803,0.0625515058636665,cafetera
2024-08-16_08-51-22,0.0629914924502372,0.06317373514175409,0.000628731255547958,0.0639843195676803,0.0625515058636665,cafetera
2024-08-16_08-51-25,0.0631841048598289,0.06327679604291911,0.0005641924785119106,0.0639843195676803,0.0625515058636665,cafetera
2024-08-16_08-51-27,0.0631221830844879,0.06339093148708339,0.0004201123171121181,0.0639843195676803,0.0629914924502372,cafetera
2024-08-16_08-51-29,0.062675267457962,0.06319147348403925,0.00048474781268229423,0.0639843195676803,0.062675267457962,cafetera
2024-08-16_08-51-31,0.0631374791264534,0.06302210539579386,0.00020664250490332208,0.0631841048598289,0.062675267457962,cafetera
2024-08-16_08-51-33,0.0631887093186378,0.06306154876947401,0.00021785621139018376,0.0631887093186378,0.062675267457962,cafetera
2024-08-16_08-51-36,0.0625043138861656,0.06292559057474134,0.00031341381657700243,0.0631887093186378,0.0625043138861656,cafetera
2024-08-16_08-51-38,0.064070887863636,0.06311533153057096,0.000609500204090881,0.064070887863636,0.0625043138861656,cafetera
2024-08-16_08-51-40,0.0630780085921287,0.0631958797574043,0.0005615288337762866,0.064070887863636,0.0625043138861656,cafetera
2024-08-16_08-51-42,0.0636212527751922,0.06329263448715207,0.0005899115837501756,0.064070887863636,0.0625043138861656,cafetera
2024-08-16_08-51-44,0.0631875842809677,0.06329240947961805,0.0005899613458942194,0.064070887863636,0.0625043138861656,cafetera
2024-08-16_08-51-47,0.0639733150601387,0.06358620971441267,0.00044809664524799646,0.064070887863636,0.0630780085921287,cafetera
2024-08-16_08-51-49,0.0635757446289062,0.0634871810674667,0.00036032126603637173,0.0639733150601387,0.0630780085921287,cafetera
2024-08-16_08-51-51,0.0635702013969421,0.06358561962842937,0.00027854316009388766,0.0639733150601387,0.0631875842809677,cafetera
2024-08-16_08-51-53,0.0641224607825279,0.06368586122989653,0.0003698080510212805,0.0641224607825279,0.0631875842809677,cafetera
2024-08-16_08-51-55,0.0631747841835022,0.06368330121040341,0.0003741386906679739,0.0641224607825279,0.0631747841835022,cafetera
2024-08-16_08-51-58,0.0636288747191429,0.06361441314220426,0.000337285272296258,0.0641224607825279,0.0631747841835022,cafetera
2024-08-16_08-52-00,0.0627148523926734,0.06344223469495769,0.0005278571348692964,0.0641224607825279,0.0627148523926734,cafetera
2024-08-16_08-52-02,0.0636492893099784,0.06345805227756496,0.0005338018772251366,0.0641224607825279,0.0627148523926734,cafetera
2024-08-16_08-52-04,0.0635260418057441,0.0633387684822082,0.00039743508017659043,0.0636492893099784,0.0627148523926734,cafetera
2024-08-16_08-52-06,0.06251922249794,0.06320765614509576,0.0005455802226105097,0.0636492893099784,0.06251922249794,cafetera
2024-08-16_08-52-09,0.0631270408630371,0.0631072893738746,0.0004922746717964185,0.0636492893099784,0.06251922249794,cafetera
2024-08-16_08-52-11,0.0634898617863655,0.06326229125261303,0.00045868408640610216,0.0636492893099784,0.06251922249794,cafetera
2024-08-16_08-52-13,0.0636772513389587,0.06326788365840907,0.0004647129130794603,0.0636772513389587,0.06251922249794,cafetera
2024-08-16_08-52-15,0.0635758340358734,0.06327784210443493,0.00047210282752799823,0.0636772513389587,0.06251922249794,cafetera
2024-08-16_08-52-17,0.0630815625190734,0.06339031010866161,0.0002698615512791337,0.0636772513389587,0.0630815625190734,cafetera
2024-08-16_08-52-20,0.0627164021134376,0.06330818235874172,0.00040075475082563454,0.0636772513389587,0.0627164021134376,cafetera
2024-08-16_08-52-22,0.0644850507378578,0.06350722014904017,0.0006701397314629113,0.0644850507378578,0.0627164021134376,cafetera
2024-08-16_08-52-24,0.0640049055218696,0.06357275098562236,0.0007059847220030627,0.0644850507378578,0.0627164021134376,cafetera
2024-08-16_08-52-26,0.0644893497228622,0.06375545412302012,0.0008165321899103946,0.0644893497228622,0.0627164021134376,cafetera
2024-08-16_08-52-28,0.0646286234259605,0.06406486630439755,0.0007900181194816875,0.0646286234259605,0.0627164021134376,cafetera
2024-08-16_08-52-31,0.063973493874073,0.06431628465652463,0.0003043237684701583,0.0646286234259605,0.063973493874073,cafetera
2024-08-16_08-52-33,0.0636748448014259,0.06415424346923825,0.00039437551579717144,0.0646286234259605,0.0636748448014259,cafetera
2024-08-16_08-52-35,0.0630558058619499,0.06396442353725432,0.0006376193048233754,0.0646286234259605,0.0630558058619499,licuadora
2024-08-16_08-52-37,0.0634906366467475,0.06376468092203136,0.0005864457492249915,0.0646286234259605,0.0630558058619499,licuadora
2024-08-16_08-52-39,0.0635289698839187,0.063544750213623,0.000332787442682319,0.063973493874073,0.0630558058619499,cafetera
2024-08-16_08-52-42,0.0646785870194435,0.06368576884269711,0.0006011080258890582,0.0646785870194435,0.0630558058619499,cafetera
2024-08-16_08-52-44,0.0645066350698471,0.06385212689638134,0.0007036779187276623,0.0646785870194435,0.0630558058619499,licuadora
2024-08-16_08-52-46,0.0656280815601348,0.06436658203601833,0.0008912375914346686,0.0656280815601348,0.0634906366467475,cafetera
2024-08-16_08-52-48,0.0640958845615387,0.06448763161897655,0.0007762006131754571,0.0656280815601348,0.0635289698839187,cafetera
2024-08-16_08-52-51,0.0631002411246299,0.0644018858671188,0.0009191039058926507,0.0656280815601348,0.0631002411246299,cafetera
2024-08-16_08-52-53,0.0625992864370346,0.06398602575063703,0.0011923832180298845,0.0656280815601348,0.0625992864370346,cafetera
2024-08-16_08-52-55,0.0631699860095977,0.06371869593858714,0.0011963142990260016,0.0656280815601348,0.0625992864370346,cafetera
2024-08-16_08-52-57,0.0635527595877647,0.06330363154411313,0.0005579114560517275,0.0640958845615387,0.0625992864370346,cafetera
2024-08-16_08-52-59,0.0622850023210048,0.06294145509600635,0.0004997855850052139,0.0635527595877647,0.0622850023210048,cafetera
2024-08-16_08-53-02,0.0637003630399704,0.06306147947907444,0.0006078325274664603,0.0637003630399704,0.0622850023210048,cafetera
2024-08-16_08-53-04,0.0713739246129989,0.06481640711426731,0.003706821691096302,0.0713739246129989,0.0622850023210048,cafetera
2024-08-16_08-53-06,0.0704001784324646,0.06626244559884069,0.004271263612327905,0.0713739246129989,0.0622850023210048,cafetera
2024-08-16_08-53-08,0.0708738267421722,0.06772665902972218,0.0043639891240280886,0.0713739246129989,0.0622850023210048,cafetera
2024-08-16_08-53-10,0.0713665336370468,0.06954296529293058,0.00329088975473104,0.0713739246129989,0.0637003630399704,cafetera
2024-08-16_08-53-13,0.0705190971493721,0.07090671211481092,0.0004576097832952412,0.0713739246129989,0.0704001784324646,cafetera
2024-08-16_08-53-15,0.0704179927706718,0.07071552574634551,0.00041092115926032955,0.0713665336370468,0.0704001784324646,cafetera
2024-08-16_08-53-17,0.0700587406754493,0.07064723819494242,0.0004959918217848446,0.0713665336370468,0.0700587406754493,cafetera
2024-08-16_08-53-19,0.0708094835281372,0.07063436955213544,0.000489434550700947,0.0713665336370468,0.0700587406754493,cafetera
2024-08-16_08-53-21,0.0709459036588668,0.07055024355649944,0.000347774371681918,0.0709459036588668,0.0700587406754493,cafetera
2024-08-16_08-53-24,0.0714091435074806,0.07072825282812113,0.0005152888941151623,0.0714091435074806,0.0700587406754493,cafetera
2024-08-16_08-53-26,0.0704457089304924,0.07073379606008526,0.0005112501079044723,0.0714091435074806,0.0700587406754493,cafetera
2024-08-16_08-53-28,0.0698743313550949,0.07069691419601438,0.0005748228289311195,0.0714091435074806,0.0698743313550949,cafetera
2024-08-16_08-53-30,0.0709445029497146,0.07072391808032986,0.0005845227596562485,0.0714091435074806,0.0698743313550949,cafetera
2024-08-16_08-53-32,0.070390909910202,0.07061291933059691,0.0005845255893262615,0.0714091435074806,0.0698743313550949,cafetera
2024-08-16_08-53-35,0.0699663907289505,0.07032436877489087,0.00042848565764089225,0.0709445029497146,0.0698743313550949,cafetera
2024-08-16_08-53-37,0.069540835916996,0.07014339417219159,0.0005407959659492485,0.0709445029497146,0.069540835916996,cafetera
2024-08-16_08-53-39,0.0695704966783523,0.07008262723684308,0.0005931261973421318,0.0709445029497146,0.069540835916996,cafetera
2024-08-16_08-53-41,0.0699664279818534,0.06988701224327085,0.00034876250435248124,0.070390909910202,0.069540835916996,cafetera
2024-08-16_08-53-43,0.0698617920279502,0.06978118866682048,0.0002105179277575175,0.0699664279818534,0.069540835916996,cafetera
2024-08-16_08-53-46,0.0695191696286201,0.06969174444675441,0.00020713764848347656,0.0699664279818534,0.0695191696286201,cafetera
2024-08-16_08-53-48,7.758375644683838,1.6074587062001229,3.4384671048053743,7.758375644683838,0.0695191696286201,cafetera
2024-08-16_08-53-50,7.725339889526367,3.1386125847697257,4.202184942156049,7.758375644683838,0.0695191696286201,cafetera
2024-08-16_08-53-52,7.72279691696167,4.669178682565689,4.198762526318482,7.758375644683838,0.0695191696286201,cafetera
2024-08-16_08-53-54,11.190361976623535,6.893278719484806,4.0974820876259095,11.190361976623535,0.0695191696286201,microondas
2024-08-16_08-53-57,15.093119621276855,9.897998809814453,3.2668570579364204,15.093119621276855,7.72279691696167,microondas
2024-08-16_08-53-59,16.43320655822754,11.632964992523194,4.054930175058388,16.43320655822754,7.72279691696167,microondas
2024-08-16_08-54-01,16.683158874511722,13.424528789520263,3.8715712251276853,16.683158874511722,7.72279691696167,microondas
2024-08-16_08-54-03,16.536310195922848,15.1872314453125,2.3234720202718178,16.683158874511722,11.190361976623535,microondas
2024-08-16_08-54-05,16.5013427734375,16.249427604675294,0.6528224383565342,16.683158874511722,15.093119621276855,microondas
2024-08-16_08-54-08,16.556705474853516,16.542144775390625,0.09173790241692399,16.683158874511722,16.43320655822754,microondas
2024-08-16_08-54-10,16.636730194091793,16.582849502563477,0.07492973902354857,16.683158874511722,16.5013427734375,microondas
2024-08-16_08-54-12,16.649194717407227,16.576056671142577,0.06435617258468045,16.649194717407227,16.5013427734375,microondas
2024-08-16_08-54-14,16.514461517333984,16.571686935424804,0.06834759602226798,16.649194717407227,16.5013427734375,microondas
2024-08-16_08-54-16,16.643440246582028,16.60010643005371,0.06092510502577913,16.649194717407227,16.514461517333984,microondas
2024-08-16_08-54-19,16.672590255737305,16.62328338623047,0.06231348023291519,16.672590255737305,16.514461517333984,microondas
2024-08-16_08-54-21,16.66013526916504,16.627964401245116,0.06441964840263883,16.672590255737305,16.514461517333984,microondas
2024-08-16_08-54-23,16.639991760253903,16.62612380981445,0.06378980435302423,16.672590255737305,16.514461517333984,microondas
2024-08-16_08-54-25,16.66937255859375,16.657106018066404,0.014824448773316203,16.672590255737305,16.639991760253903,microondas
2024-08-16_08-54-27,16.66459846496582,16.661337661743165,0.012834587400580256,16.672590255737305,16.639991760253903,microondas
2024-08-16_08-54-30,16.655107498168945,16.65784111022949,0.011291271397615724,16.66937255859375,16.639991760253903,cafetera
2024-08-16_08-54-32,16.649112701416016,16.655636596679688,0.01179612006483315,16.66937255859375,16.639991760253903,cafetera
2024-08-16_08-54-34,16.64145851135254,16.655929946899413,0.01131835588030683,16.66937255859375,16.64145851135254,cafetera
2024-08-16_08-54-36,16.64436912536621,16.650929260253907,0.009224087625050678,16.66459846496582,16.64145851135254,cafetera
2024-08-16_08-54-38,16.629304885864258,16.643870544433593,0.00964331679437451,16.655107498168945,16.629304885864258,cafetera
2024-08-16_08-54-41,16.675483703613278,16.64794578552246,0.01704449316930612,16.675483703613278,16.629304885864258,microondas
2024-08-16_08-54-43,16.67593002319336,16.65330924987793,0.021213092098103993,16.67593002319336,16.629304885864258,microondas
2024-08-16_08-54-45,16.680694580078125,16.661156463623048,0.02292162512900715,16.680694580078125,16.629304885864258,microondas
2024-08-16_08-54-47,16.674312591552734,16.66714515686035,0.021292899856048254,16.680694580078125,16.629304885864258,microondas
2024-08-16_08-54-49,16.653936386108402,16.67207145690918,0.010425853585951902,16.680694580078125,16.653936386108402,cafetera
2024-08-16_08-54-52,16.634191513061527,16.663813018798827,0.01947454370584034,16.680694580078125,16.634191513061527,microondas
2024-08-16_08-54-54,16.642457962036133,16.657118606567384,0.02001357219752097,16.680694580078125,16.634191513061527,microondas
2024-08-16_08-54-56,16.635433197021484,16.648066329956055,0.01663493454583164,16.674312591552734,16.634191513061527,microondas
2024-08-16_08-54-58,16.626216888427734,16.638447189331053,0.010401642957457944,16.653936386108402,16.626216888427734,cafetera
2024-08-16_08-55-01,16.542715072631836,16.616202926635744,0.04148332056825589,16.642457962036133,16.542715072631836,microondas
2024-08-16_08-55-03,16.541095733642578,16.597583770751953,0.05115564463005642,16.642457962036133,16.541095733642578,microondas
