fecha,Consumo_T,cafetera_Pred,esmeril_Pred,licuadora_Pred,microondas_Pred
2024-08-16_08-35-22,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-24,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-26,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-28,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-31,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-33,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-35,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-37,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-39,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-42,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-44,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-46,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-48,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-50,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-53,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-55,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-57,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-35-59,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-01,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-04,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-06,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-08,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-10,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-12,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-15,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-17,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-19,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-22,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-24,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-26,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-28,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-30,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-33,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-35,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-37,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-39,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-41,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-44,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-46,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-48,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-50,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-52,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-55,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-57,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-36-59,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-01,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-03,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-06,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-08,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-10,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-12,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-14,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-17,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-19,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-21,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-23,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-26,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-28,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-30,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-32,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-35,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-37,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-39,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-41,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-43,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-46,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-48,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-50,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-52,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-54,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-57,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-37-59,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-38-01,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-38-03,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-38-05,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-38-08,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-38-10,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-38-12,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-38-14,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-38-16,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-38-19,1.7532402276992798,0.0,0.0,1.7532402276992798,0.0
2024-08-16_08-38-21,1.1362961530685425,0.0,0.0,1.1362961530685425,0.0
2024-08-16_08-38-23,1.1728968620300293,0.0,0.0,1.1728968620300293,0.0
2024-08-16_08-38-25,1.1748706102371216,0.0,0.0,1.1748706102371216,0.0
2024-08-16_08-38-27,1.2224053144454956,0.0,0.0,1.2224053144454956,0.0
2024-08-16_08-38-30,1.3602558374404907,0.0,0.0,1.3602558374404907,0.0
2024-08-16_08-38-32,1.2288898229599,0.0,0.0,1.2288898229599,0.0
2024-08-16_08-38-34,1.227542519569397,0.0,0.0,1.227542519569397,0.0
2024-08-16_08-38-36,1.20666241645813,0.0,0.0,1.20666241645813,0.0
2024-08-16_08-38-38,1.205585479736328,0.0,0.0,1.205585479736328,0.0
2024-08-16_08-38-41,1.1957188844680786,0.0,0.0,1.1957188844680786,0.0
2024-08-16_08-38-43,1.1964828968048096,0.0,0.0,1.1964828968048096,0.0
2024-08-16_08-38-45,1.1962449550628662,0.0,0.0,1.1962449550628662,0.0
2024-08-16_08-38-47,1.3305681943893433,0.0,0.0,1.3305681943893433,0.0
2024-08-16_08-38-49,1.681769609451294,0.0,0.0,1.681769609451294,0.0
2024-08-16_08-38-52,1.5963413715362549,0.0,0.0,1.5963413715362549,0.0
2024-08-16_08-38-54,1.245290756225586,0.0,0.0,1.245290756225586,0.0
2024-08-16_08-38-56,1.5503690242767334,0.0,0.0,1.5503690242767334,0.0
2024-08-16_08-38-58,1.5427908897399902,0.0,0.0,1.5427908897399902,0.0
2024-08-16_08-39-01,1.6671500205993652,0.0,0.0,1.6671500205993652,0.0
2024-08-16_08-39-03,1.5332872867584229,0.0,0.0,1.5332872867584229,0.0
2024-08-16_08-39-05,1.213035225868225,0.0,0.0,1.213035225868225,0.0
2024-08-16_08-39-07,1.2141189575195312,0.0,0.0,1.2141189575195312,0.0
2024-08-16_08-39-09,1.3006149530410769,0.0,0.0,1.3006149530410769,0.0
2024-08-16_08-39-12,1.7762547731399536,0.0,0.0,1.7762547731399536,0.0
2024-08-16_08-39-14,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-39-16,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-39-18,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-39-20,1.8216150999069207,0.0,0.0,1.7902872559999994,0.0
2024-08-16_08-39-23,1.97750461101532,0.0626723919999999,0.0,1.7902872559999994,0.0
2024-08-16_08-39-25,1.5794906616210938,0.0,0.0,1.5794906616210938,0.0
2024-08-16_08-39-27,1.4705970287322998,0.0,0.0,1.4705970287322998,0.0
2024-08-16_08-39-29,1.5725228786468506,0.0,0.0,1.5725228786468506,0.0
2024-08-16_08-39-31,1.448225021362305,0.0,0.0,1.448225021362305,0.0
2024-08-16_08-39-34,1.4849627017974854,0.0,0.0,1.4849627017974854,0.0
2024-08-16_08-39-36,1.440300703048706,0.0,0.0,1.440300703048706,0.0
2024-08-16_08-39-38,1.276311278343201,0.0,0.0,1.276311278343201,0.0
2024-08-16_08-39-40,1.2742737531661987,0.0,0.0,1.2742737531661987,0.0
2024-08-16_08-39-42,1.2892534732818604,0.0,0.0,1.2892534732818604,0.0
2024-08-16_08-39-45,1.438332438468933,0.0,0.0,1.438332438468933,0.0
2024-08-16_08-39-47,1.541189193725586,0.0,0.0,1.541189193725586,0.0
2024-08-16_08-39-49,1.6362047195434568,0.0,0.0,1.6362047195434568,0.0
2024-08-16_08-39-51,1.367518663406372,0.0,0.0,1.367518663406372,0.0
2024-08-16_08-39-53,1.494467854499817,0.0,0.0,1.494467854499817,0.0
2024-08-16_08-39-56,1.4925155639648438,0.0,0.0,1.4925155639648438,0.0
2024-08-16_08-39-58,1.7117818593978882,0.0,0.0,1.7117818593978882,0.0
2024-08-16_08-40-00,1.8241022825241089,0.0616963534105226,0.0,1.7624059291135863,0.0
2024-08-16_08-40-02,1.7902872562408447,0.0,0.0,1.7902872559999994,0.0
2024-08-16_08-40-04,1.8304935693740845,0.061912525001349444,0.0,1.768581044372735,0.0
2024-08-16_08-40-07,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-40-09,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-40-11,5.877471754111439e-39,5.877471754111439e-39,0.0,0.0,0.0
2024-08-16_08-40-13,0.0650158822536468,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-40-15,0.0644626766443252,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-40-18,0.0646606683731079,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-40-20,0.0636132284998893,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-40-22,0.0630657151341438,0.0630657151341438,0.0,0.0,0.0
2024-08-16_08-40-24,0.0641906037926673,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-40-26,0.0637204423546791,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-40-29,0.0641699433326721,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-40-31,0.0636490061879158,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-40-33,0.0636109337210655,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-40-35,0.0641197934746742,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-40-37,0.0632034912705421,0.06318514725999992,0.0,0.0,0.0
2024-08-16_08-40-40,0.0645273402333259,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-40-42,0.06366628408432,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-40-44,0.0634786784648895,0.0634786784648895,0.0,0.0,0.0
2024-08-16_08-40-46,0.0636429488658905,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-40-48,0.0636218711733818,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-40-51,0.0635247156023979,0.0635247156023979,0.0,0.0,0.0
2024-08-16_08-40-53,0.0635530799627304,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-40-55,0.0640706047415733,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-40-57,0.0635216012597084,0.0635216012597084,0.0,0.0,0.0
2024-08-16_08-40-59,0.0625803843140602,0.0625803843140602,0.0,0.0,0.0
2024-08-16_08-41-02,0.0627365410327911,0.0627365410327911,0.0,0.0,0.0
2024-08-16_08-41-04,0.0635057315230369,0.0635057315230369,0.0,0.0,0.0
2024-08-16_08-41-06,0.0641351118683815,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-08,0.0644759610295295,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-10,0.064672090113163,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-13,0.0641777738928794,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-15,0.0640378594398498,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-17,0.0644803866744041,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-19,0.0629997998476028,0.0629997998476028,0.0,0.0,0.0
2024-08-16_08-41-21,0.063673049211502,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-24,0.0631229281425476,0.0631229281425476,0.0,0.0,0.0
2024-08-16_08-41-26,0.0635629743337631,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-41-28,0.06308463960886,0.06308463960886,0.0,0.0,0.0
2024-08-16_08-41-30,0.0637129843235015,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-32,0.0639703348278999,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-35,0.064635545015335,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-37,0.063508927822113,0.063508927822113,0.0,0.0,0.0
2024-08-16_08-41-39,0.0641749054193496,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-41,0.0646568983793258,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-44,0.0637097135186195,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-46,0.0637082606554031,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-48,0.0641914755105972,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-50,0.06419038772583,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-52,0.063504546880722,0.063504546880722,0.0,0.0,0.0
2024-08-16_08-41-55,0.0636958479881286,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-57,0.0640483498573303,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-41-59,0.064181201159954,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-42-01,0.0635892376303672,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-42-03,7.762528419494629,7.743970670929996,0.0,0.0,0.0
2024-08-16_08-42-06,7.753286838531494,7.743970670929996,0.0,0.0,0.0
2024-08-16_08-42-08,7.720315933227539,7.719913296490005,0.0,0.0,0.0
2024-08-16_08-42-10,7.723514080047607,7.722428307409988,0.0,0.0,0.0
2024-08-16_08-42-12,7.69149923324585,7.691045393659997,0.0,0.0,0.0
2024-08-16_08-42-14,7.687863349914551,7.687863349914551,0.0,0.0,0.0
2024-08-16_08-42-17,7.668808460235597,7.668808460235597,0.0,0.0,0.0
2024-08-16_08-42-19,7.669552326202393,7.669434895340005,0.0,0.0,0.0
2024-08-16_08-42-21,7.66328763961792,7.662463059569997,0.0,0.0,0.0
2024-08-16_08-42-23,7.661974906921388,7.66194139009999,0.0,0.0,0.0
2024-08-16_08-42-25,7.665873527526855,7.665386404619995,0.0,0.0,0.0
2024-08-16_08-42-28,7.66469669342041,7.664567594179994,0.0,0.0,0.0
2024-08-16_08-42-30,7.6654462814331055,7.664932212479994,0.0,0.0,0.0
2024-08-16_08-42-32,7.660460948944093,7.660460948944093,0.0,0.0,0.0
2024-08-16_08-42-34,7.662645816802978,7.662413206249997,0.0,0.0,0.0
2024-08-16_08-42-36,7.6576480865478525,7.6576480865478525,0.0,0.0,0.0
2024-08-16_08-42-39,7.659947872161865,7.659947872161865,0.0,0.0,0.0
2024-08-16_08-42-41,7.6391849517822275,7.6391849517822275,0.0,0.0,0.0
2024-08-16_08-42-43,7.639661312103271,7.639655671239989,0.0,0.0,0.0
2024-08-16_08-42-45,7.659203052520753,7.659203052520753,0.0,0.0,0.0
2024-08-16_08-42-48,7.639402389526367,7.6393935730199924,0.0,0.0,0.0
2024-08-16_08-42-50,7.639437675476074,7.639406275619993,0.0,0.0,0.0
2024-08-16_08-42-52,7.638264179229736,7.638264179229736,0.0,0.0,0.0
2024-08-16_08-42-54,7.640530109405518,7.640521063590003,0.0,0.0,0.0
2024-08-16_08-42-56,7.636428356170653,7.636350550570006,0.0,0.0,0.0
2024-08-16_08-42-59,7.634448051452638,7.634448051452638,0.0,0.0,0.0
2024-08-16_08-43-01,7.637554168701173,7.637431640890006,0.0,0.0,0.0
2024-08-16_08-43-03,7.634511470794678,7.634491300340005,0.0,0.0,0.0
2024-08-16_08-43-05,7.638835430145264,7.638835430145264,0.0,0.0,0.0
2024-08-16_08-43-07,7.636042594909668,7.636042594909668,0.0,0.0,0.0
2024-08-16_08-43-10,7.637436866760254,7.637431640890006,0.0,0.0,0.0
2024-08-16_08-43-12,7.640163421630858,7.640163421630858,0.0,0.0,0.0
2024-08-16_08-43-14,7.639782428741455,7.639673714759989,0.0,0.0,0.0
2024-08-16_08-43-16,7.640560626983643,7.6405428456900095,0.0,0.0,0.0
2024-08-16_08-43-18,7.658170700073242,7.658170700073242,0.0,0.0,0.0
2024-08-16_08-43-21,7.639261245727539,7.639261245727539,0.0,0.0,0.0
2024-08-16_08-43-23,7.640505313873291,7.640505313873291,0.0,0.0,0.0
2024-08-16_08-43-25,7.658139705657959,7.658139705657959,0.0,0.0,0.0
2024-08-16_08-43-27,7.659432411193848,7.659432411193848,0.0,0.0,0.0
2024-08-16_08-43-29,7.6605353355407715,7.660496249120012,0.0,0.0,0.0
2024-08-16_08-43-32,7.661415100097656,7.661332497399996,0.0,0.0,0.0
2024-08-16_08-43-34,7.660439491271973,7.6604365489900035,0.0,0.0,0.0
2024-08-16_08-43-36,7.660965919494629,7.660965919494629,0.0,0.0,0.0
2024-08-16_08-43-38,7.657046794891357,7.657046794891357,0.0,0.0,0.0
2024-08-16_08-43-40,7.639294624328612,7.6392751553300045,0.0,0.0,0.0
2024-08-16_08-43-43,7.657166957855225,7.657166957855225,0.0,0.0,0.0
2024-08-16_08-43-45,7.640392780303955,7.640392780303955,0.0,0.0,0.0
2024-08-16_08-43-47,7.639217853546143,7.639217853546143,0.0,0.0,0.0
2024-08-16_08-43-49,7.63688850402832,7.636807079549997,0.0,0.0,0.0
2024-08-16_08-43-51,7.637984752655028,7.637984752655028,0.0,0.0,0.0
2024-08-16_08-43-54,7.635228157043457,7.635228157043457,0.0,0.0,0.0
2024-08-16_08-43-56,7.63115644454956,7.631149063449999,0.0,0.0,0.0
2024-08-16_08-43-58,7.630833148956299,7.630833148956299,0.0,0.0,0.0
2024-08-16_08-44-00,7.631333827972412,7.631290726790005,0.0,0.0,0.0
2024-08-16_08-44-02,7.628745079040527,7.628745079040527,0.0,0.0,0.0
2024-08-16_08-44-05,7.627509117126465,7.627463250000008,0.0,0.0,0.0
2024-08-16_08-44-07,7.6288394927978525,7.6288394927978525,0.0,0.0,0.0
2024-08-16_08-44-09,7.6262593269348145,7.6262593269348145,0.0,0.0,0.0
2024-08-16_08-44-11,7.629044532775879,7.628961825529991,0.0,0.0,0.0
2024-08-16_08-44-14,7.633668899536133,7.633668899536133,0.0,0.0,0.0
2024-08-16_08-44-16,7.6325483322143555,7.632192649540006,0.0,0.0,0.0
2024-08-16_08-44-18,7.628551006317139,7.628551006317139,0.0,0.0,0.0
2024-08-16_08-44-20,7.627297878265381,7.627297878265381,0.0,0.0,0.0
2024-08-16_08-44-22,7.626157283782959,7.626157283782959,0.0,0.0,0.0
2024-08-16_08-44-25,7.62539529800415,7.62539529800415,0.0,0.0,0.0
2024-08-16_08-44-27,7.625660896301269,7.625660896301269,0.0,0.0,0.0
2024-08-16_08-44-29,7.6311540603637695,7.631149063449999,0.0,0.0,0.0
2024-08-16_08-44-31,7.631042003631593,7.631042003631593,0.0,0.0,0.0
2024-08-16_08-44-33,7.630599021911621,7.630599021911621,0.0,0.0,0.0
2024-08-16_08-44-36,7.6347336769104,7.63460824956,0.0,0.0,0.0
2024-08-16_08-44-38,7.636913299560548,7.636807079549997,0.0,0.0,0.0
2024-08-16_08-44-40,7.6341233253479,7.6341233253479,0.0,0.0,0.0
2024-08-16_08-44-42,7.629263401031494,7.629174923929996,0.0,0.0,0.0
2024-08-16_08-44-44,7.629315853118896,7.629174923929996,0.0,0.0,0.0
2024-08-16_08-44-47,7.640435218811035,7.640435218811035,0.0,0.0,0.0
2024-08-16_08-44-49,7.626767635345459,7.626700796869995,0.0,0.0,0.0
2024-08-16_08-44-51,7.625203609466553,7.625203609466553,0.0,0.0,0.0
2024-08-16_08-44-53,7.636038780212402,7.636038780212402,0.0,0.0,0.0
2024-08-16_08-44-55,0.063480295240879,0.063480295240879,0.0,0.0,0.0
2024-08-16_08-44-58,0.063201256096363,0.06318514725999992,0.0,0.0,0.0
2024-08-16_08-45-00,0.0635910704731941,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-45-02,0.0636182054877281,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-45-04,0.0626705810427665,0.0626705810427665,0.0,0.0,0.0
2024-08-16_08-45-06,0.0635500103235244,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-45-09,0.0630708038806915,0.0630708038806915,0.0,0.0,0.0
2024-08-16_08-45-11,0.0631478130817413,0.0631478130817413,0.0,0.0,0.0
2024-08-16_08-45-13,0.0636518374085426,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-45-15,0.0631471648812294,0.0631471648812294,0.0,0.0,0.0
2024-08-16_08-45-17,0.063148945569992,0.063148945569992,0.0,0.0,0.0
2024-08-16_08-45-20,6.136881351470947,5.066651029448615,0.5916756813501609,0.0,0.4785546406721707
2024-08-16_08-45-22,7.727715015411378,7.726300515889986,0.0,0.0,0.0
2024-08-16_08-45-24,7.700019836425781,7.700019836425781,0.0,0.0,0.0
2024-08-16_08-45-26,7.671792984008789,7.670542807490006,0.0,0.0,0.0
2024-08-16_08-45-29,7.6596736907958975,7.6596411417300025,0.0,0.0,0.0
2024-08-16_08-45-31,7.668943405151367,7.668943405151367,0.0,0.0,0.0
2024-08-16_08-45-33,7.661977767944336,7.66194259172,0.0,0.0,0.0
2024-08-16_08-45-35,7.635638236999513,7.635638236999513,0.0,0.0,0.0
2024-08-16_08-45-37,7.631561279296875,7.631561279296875,0.0,0.0,0.0
2024-08-16_08-45-40,7.6280250549316415,7.627925815559998,0.0,0.0,0.0
2024-08-16_08-45-42,7.639451503753662,7.639406275619993,0.0,0.0,0.0
2024-08-16_08-45-44,7.638227462768555,7.638227462768555,0.0,0.0,0.0
2024-08-16_08-45-46,7.6389522552490225,7.638952212220002,0.0,0.0,0.0
2024-08-16_08-45-48,7.634332180023192,7.634332180023192,0.0,0.0,0.0
2024-08-16_08-45-51,7.63362455368042,7.63362455368042,0.0,0.0,0.0
2024-08-16_08-45-53,7.632263660430907,7.632192649540006,0.0,0.0,0.0
2024-08-16_08-45-55,7.631701469421388,7.631701468999987,0.0,0.0,0.0
2024-08-16_08-45-57,7.134875297546388,7.134875297546388,0.0,0.0,0.0
2024-08-16_08-45-59,0.0635768994688987,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-46-02,0.0635515749454498,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-46-04,0.0622654519975185,0.0622654519975185,0.0,0.0,0.0
2024-08-16_08-46-06,0.0631303861737251,0.06312937521999991,0.0,0.0,0.0
2024-08-16_08-46-08,0.062625952064991,0.062625952064991,0.0,0.0,0.0
2024-08-16_08-46-10,0.0636764764785766,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-46-13,0.0625228807330131,0.0625228807330131,0.0,0.0,0.0
2024-08-16_08-46-15,0.0620975494384765,0.0620975494384765,0.0,0.0,0.0
2024-08-16_08-46-17,0.0640089362859726,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-46-19,0.0625819936394691,0.0625819936394691,0.0,0.0,0.0
2024-08-16_08-46-21,0.0631585493683815,0.0631585493683815,0.0,0.0,0.0
2024-08-16_08-46-24,0.0626081600785255,0.0626081600785255,0.0,0.0,0.0
2024-08-16_08-46-26,0.0626830086112022,0.0626830086112022,0.0,0.0,0.0
2024-08-16_08-46-28,0.0630156397819519,0.0630156397819519,0.0,0.0,0.0
2024-08-16_08-46-30,0.0631762742996215,0.0631762742996215,0.0,0.0,0.0
2024-08-16_08-46-32,0.0626905336976051,0.0626905336976051,0.0,0.0,0.0
2024-08-16_08-46-35,0.0634778439998626,0.0634778439998626,0.0,0.0,0.0
2024-08-16_08-46-37,0.063194029033184,0.06318514725999992,0.0,0.0,0.0
2024-08-16_08-46-39,0.0626013129949569,0.0626013129949569,0.0,0.0,0.0
2024-08-16_08-46-41,0.0640628337860107,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-46-43,0.062594436109066,0.062594436109066,0.0,0.0,0.0
2024-08-16_08-46-46,0.0635578632354736,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-46-48,0.0627247914671897,0.0627247914671897,0.0,0.0,0.0
2024-08-16_08-46-50,0.0635184794664383,0.0635184794664383,0.0,0.0,0.0
2024-08-16_08-46-52,0.0617823526263237,0.0617823526263237,0.0,0.0,0.0
2024-08-16_08-46-54,0.062598206102848,0.062598206102848,0.0,0.0,0.0
2024-08-16_08-46-57,0.063602901995182,0.06354990499000007,0.0,0.0,0.0
2024-08-16_08-46-59,0.0634781420230865,0.0634781420230865,0.0,0.0,0.0
2024-08-16_08-47-01,0.0640832930803299,0.06355913089000004,0.0,0.0,0.0
2024-08-16_08-47-03,0.0626821890473365,0.0626821890473365,0.0,0.0,0.0
2024-08-16_08-47-05,0.0630040243268013,0.0630040243268013,0.0,0.0,0.0
2024-08-16_08-47-08,0.0630799233913421,0.0630799233913421,0.0,0.0,0.0
