Time Bucket (America/Costa_Rica),UTeM CIER Sala Mestros-Mains_A (kWatts),UTeM CIER Sala Mestros-Mains_B (kWatts),UTeM CIER Sala Mestros-Mains_C (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Sala Maestros 1 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Direccion 1 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Rack (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Aula Medios (kWatts),UTeM CIER Sala Mestros-Sub Panel-Tab Secundario L1 (kWatts),UTeM CIER Sala Mestros-Sub Panel-Tab Secundario L2 (kWatts),UTeM CIER Sala Mestros-Sub Panel-Tab Secundario L3 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Sala Maestros 2 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Direccion 2 (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Sala Juntas (kWatts),UTeM CIER Sala Mestros-Air Conditioner-AC Cubiculos (kWatts),UTeM CIER Sala Mestros-Other-Circuit_12 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_13 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_14 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_15 (kWatts),UTeM CIER Sala Mestros-Other-Circuit_16 (kWatts)
09/11/2024 09:30:00,4.4000,3.8879,1.3729,3.9596,0.0198,0.3205,0.0122,0.8205,0.6225,0.5668,2.5374,0.7830,0.1071,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 09:45:00,3.2705,2.6522,1.1746,2.0356,0.0207,0.3247,0.0114,0.7861,0.6074,0.2359,2.5587,0.4487,0.1073,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 10:00:00,3.1302,2.7559,0.9503,2.1284,0.0206,0.3549,0.0113,0.7678,0.6094,0.2593,2.5973,0.0256,0.1073,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 10:15:00,4.2599,3.6714,1.0540,4.1222,0.0194,0.3684,0.0120,0.8658,0.7420,0.2103,2.6103,0.0254,0.1063,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 10:30:00,3.3902,2.7008,1.0502,1.9616,0.0203,0.3639,0.0138,0.8636,0.9585,0.2660,2.6088,0.0254,0.1064,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 10:45:00,3.0518,2.6146,0.9683,1.9050,0.0199,0.3654,0.0111,0.7812,0.6520,0.2095,2.6037,0.0248,0.1034,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 11:00:00,4.0526,3.6767,0.8666,4.0617,0.0187,0.3388,0.0106,0.6912,0.6018,0.2668,2.5686,0.0245,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 11:15:00,2.4474,2.0810,0.8978,0.7673,0.0203,0.3891,0.0105,0.6976,0.6131,0.2087,2.6165,0.0245,0.1034,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 11:30:00,3.7190,3.0991,0.8949,2.9059,0.0188,0.4177,0.0111,0.6799,0.8504,0.2453,2.5528,0.0236,0.0991,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 11:45:00,4.5830,3.6316,0.9541,4.0434,0.0181,0.3657,0.0132,0.7657,1.1508,0.2078,2.5685,0.0240,0.1005,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:00:00,3.0230,2.2652,0.9390,1.1709,0.0197,0.3320,0.0127,0.7677,1.0413,0.2640,2.5415,0.0242,0.1012,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:15:00,3.2634,2.5891,1.2388,1.8106,0.0196,0.3758,0.0107,0.7601,0.6172,0.2087,2.6397,0.5814,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:30:00,4.5190,3.7812,1.2592,4.1820,0.0185,0.3735,0.0114,0.7347,0.6433,0.2668,2.6359,0.6754,0.1026,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 12:45:00,2.7864,2.0482,1.2089,0.6765,0.0200,0.3709,0.0110,0.7363,0.7018,0.2092,2.6481,0.5785,0.1029,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 13:00:00,3.7432,3.0094,1.2139,2.5642,0.0191,0.3735,0.0113,0.7410,0.7155,0.2660,2.6491,0.5775,0.1019,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 13:15:00,4.1262,3.2467,1.1406,3.2824,0.0188,0.3398,0.0125,0.7984,0.9073,0.2095,2.5751,0.3476,0.1013,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 13:30:00,2.5508,1.7639,0.9004,0.3690,0.0205,0.2081,0.0126,0.7902,0.9416,0.2093,2.5896,0.0241,0.1014,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 13:45:00,3.4902,2.9354,0.8911,2.7102,0.0189,0.2520,0.0108,0.7040,0.6762,0.2597,2.5349,0.1300,0.0982,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 14:00:00,1.4764,1.0261,0.6770,0.3359,0.0109,0.2873,0.0061,0.3407,0.4168,0.1146,1.2662,0.3823,0.0533,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 14:15:00,4.7323,3.8297,1.2026,4.2717,0.0186,0.3661,0.0118,0.7126,0.8067,0.2722,2.6836,0.6147,0.1032,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 14:30:00,3.0277,2.3004,1.1014,2.1030,0.0197,0.3773,0.0118,0.6252,0.7083,0.2184,1.7725,0.5768,0.1033,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 14:45:00,0.6091,0.4706,0.5897,0.0034,0.0210,0.3741,0.0123,0.1574,0.3671,0.2715,0.0085,0.4801,0.1028,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:00:00,0.8253,0.3929,0.5715,0.0058,0.0206,0.3384,0.0139,0.1580,0.5914,0.2179,0.0088,0.4774,0.1015,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:15:00,0.5187,0.4421,0.4934,0.0022,0.0208,0.3353,0.0118,0.0825,0.2768,0.2698,0.0090,0.4749,0.1017,0.0000,No CT,No CT,No CT,No CT,No CT
09/11/2024 15:30:00,0.4804,0.3872,0.5573,0.0016,0.0211,0.3350,0.0114,0.1491,0.2387,0.2164,0.0091,0.4720,0.1022,0.0000,No CT,No CT,No CT,No CT,No CT
