Consumo_T, Mains_A, Mains_B, Mains_C, AC Sala Maestros 1, AC Direccion 1, AC Rack, AC Aula Medios, Tab Secundario L1, Tab Secundario L2, Tab Secundario L3, AC Sala Maestros 2, AC Direccion 2, AC Sala Juntas, AC Cubiculos,Aula_Medios_Pred,Cubiculos_Pred,Direccion1_Pred,Direccion2_Pred,Rack_Pred,Sala_Juntas_Pred,Maestros1_Pred,Maestros2_Pred,Tab_L1_Pred,Tab_L2_Pred,Tab_L3_Pred
1.2981,0.0796,0.1807,0.3059,0.0032,0.0237,0.165,0.0121,0.2088,0.0565,0.1157,0.0108,0.0265,0.1096,0.0,0.012032166666666667,0.0,0.02350716666666667,0.026396333333333327,0.16542783333333305,0.10914300000000006,0.002728166666666667,0.010750833333333334,0.20900075000000004,0.056337416666666654,0.1158025000000001
1.2931,0.0796,0.1796,0.3049,0.0028,0.0232,0.1626,0.0122,0.2087,0.0564,0.1158,0.0108,0.0266,0.1099,0.0,0.012194499999999992,0.0,0.022929242857142866,0.02604402857142859,0.1651757285714285,0.10773315714285715,0.0019567714285714274,0.009816600000000009,0.2087920857142858,0.05580898571428573,0.1164205571428573
1.293,0.0794,0.1795,0.3049,0.0027,0.0235,0.1624,0.0123,0.209,0.0564,0.1157,0.011,0.0265,0.1097,0.0,0.012161449999999997,0.0,0.023175297619047627,0.026108776190476184,0.16452759285714283,0.10803036904761912,0.0021586238095238097,0.01043846666666667,0.20872816190476193,0.05597914523809521,0.11611030238095242
1.2954,0.0797,0.18,0.3055,0.0024,0.0234,0.1631,0.0123,0.209,0.0564,0.1161,0.0111,0.0265,0.1099,0.0,0.012027761904761904,0.0,0.023090392857142858,0.026230780952380944,0.1662422785714285,0.10820953809523802,0.0019316523809523839,0.010388000000000007,0.20800477380952373,0.05580150476190481,0.1162646547619048
1.2907,0.0795,0.1794,0.3046,0.0018,0.0236,0.162,0.0125,0.2088,0.0565,0.1157,0.0099,0.0265,0.1099,0.0,0.01227139999999999,0.0,0.022950433333333336,0.025997466666666674,0.16497766666666672,0.10740543333333336,0.0021723000000000007,0.009863666666666677,0.20797449999999995,0.05557393333333329,0.11638046666666674
1.2916,0.0793,0.1788,0.3043,0.0031,0.0236,0.1616,0.0127,0.2088,0.0565,0.1155,0.0113,0.0265,0.1096,0.0,0.012259000000000006,0.0,0.02322900000000001,0.026291999999999996,0.16369499999999995,0.10832300000000009,0.0026879999999999986,0.010704999999999996,0.20839000000000005,0.055966,0.11599500000000001
1.2914,0.0795,0.1795,0.3048,0.002,0.0236,0.1622,0.0118,0.209,0.0564,0.116,0.0101,0.0265,0.11,0.0,0.011977533333333339,0.0,0.02336921666666669,0.02635189999999998,0.16284826666666674,0.10907113333333326,0.0019465333333333345,0.010159316666666664,0.2090323333333332,0.05619280000000001,0.11613714999999988
1.2955,0.0798,0.1804,0.3051,0.0029,0.0234,0.1629,0.012,0.2089,0.0565,0.116,0.011,0.0265,0.1101,0.0,0.011855796428571432,0.0,0.022937766666666665,0.026026942460317445,0.16704736507936505,0.10718775793650788,0.0021295345238095246,0.010248208730158725,0.20830136468253957,0.05570203769841271,0.11643666746031746
1.2975,0.0796,0.1812,0.306,0.0023,0.0236,0.1643,0.012,0.209,0.0565,0.1161,0.0107,0.0265,0.1097,0.0,0.01217581547619048,0.0,0.023420022619047617,0.02640450476190477,0.16383778214285713,0.10948429285714285,0.0021073630952380953,0.010513477380952381,0.21005745119047603,0.05645398452380951,0.1160215988095238
1.3009,0.0797,0.1816,0.3065,0.0029,0.0236,0.1655,0.0128,0.2089,0.0565,0.1158,0.0106,0.0264,0.1101,0.0,0.012324652380952381,0.0,0.023209688095238115,0.026228530952380962,0.16762689761904753,0.10863629285714282,0.0024310190476190506,0.01045431904761905,0.2087603285714284,0.05596974047619046,0.115882930952381
1.2974,0.0796,0.1815,0.3062,0.0015,0.0231,0.165,0.0125,0.2091,0.0565,0.1161,0.01,0.0264,0.1099,0.0,0.01221919999999999,0.0,0.023008199999999965,0.026140900000000005,0.1667228333333332,0.10833749999999992,0.001693466666666667,0.010231766666666663,0.20860499999999985,0.055991100000000016,0.11628346666666671
1.2984,0.0794,0.1816,0.3063,0.003,0.0233,0.1647,0.0118,0.2093,0.0564,0.1162,0.0102,0.0265,0.1097,0.0,0.01160131904761905,0.0,0.02308809999999998,0.026239507142857138,0.16615056904761916,0.10872221428571421,0.002710180952380952,0.010527630952380948,0.20935458809523813,0.05613050714285712,0.11578896904761908
1.3003,0.0799,0.1814,0.3064,0.0029,0.0232,0.165,0.0129,0.2094,0.0564,0.1158,0.0108,0.0265,0.1097,0.0,0.012480833333333325,0.0,0.02281225000000001,0.02611983333333333,0.16733474999999992,0.10800708333333338,0.002664833333333333,0.010700750000000004,0.20911633333333332,0.055834500000000016,0.11633433333333335
1.2993,0.0796,0.1811,0.3068,0.0015,0.0231,0.1652,0.0124,0.2095,0.0564,0.1159,0.0113,0.0266,0.1099,0.0,0.012303999999999989,0.0,0.0231183333333333,0.026475666666666686,0.16537600000000022,0.10954433333333315,0.0018023333333333344,0.010985666666666657,0.20961833333333316,0.05635233333333337,0.11598833333333328
1.2997,0.0796,0.1811,0.307,0.0025,0.0232,0.1652,0.0125,0.2096,0.0564,0.1156,0.0108,0.0264,0.1098,0.0,0.01244012619047617,0.0,0.02321218095238098,0.026340119047619064,0.16553372857142876,0.10917376904761893,0.002489933333333334,0.010626559523809526,0.20956910952380947,0.056305871428571436,0.11593886190476194
1.2975,0.0795,0.1808,0.3066,0.0021,0.0235,0.1649,0.0123,0.2091,0.0564,0.1157,0.0106,0.0265,0.1095,0.0,0.01217581547619048,0.0,0.023420022619047617,0.02640450476190477,0.16383778214285713,0.10948429285714285,0.0021073630952380953,0.010513477380952381,0.21005745119047603,0.05645398452380951,0.1160215988095238
1.2989,0.0795,0.1808,0.3064,0.0027,0.0233,0.1647,0.0125,0.2094,0.0565,0.1158,0.0109,0.0266,0.1098,0.0,0.012408049999999983,0.0,0.023336466666666698,0.026543100000000014,0.16439243333333323,0.10965916666666663,0.0026367000000000014,0.010766333333333336,0.20984923333333327,0.05646948333333337,0.11591921666666667
1.3015,0.0796,0.1817,0.3072,0.0032,0.0236,0.1662,0.0124,0.2094,0.0564,0.1155,0.0104,0.0261,0.1098,0.0,0.012475266666666651,0.0,0.023376400000000016,0.026185833333333353,0.16586153333333317,0.10911483333333334,0.0029668999999999984,0.010044766666666666,0.2102282000000001,0.056250666666666664,0.1159677666666667
1.8951,0.3708,0.1823,0.3068,0.0059,0.0231,0.1655,0.0141,0.2087,0.3554,0.1161,0.0102,0.0264,0.1098,0.0,0.012647416666666668,0.0,0.022844916666666628,0.02621908333333337,0.21852508333333365,0.10877191666666665,0.004876416666666672,0.010428999999999996,0.22627691666666688,0.24503824999999982,0.1536908333333332
2.1202,0.4805,0.1821,0.3064,0.0085,0.0227,0.1647,0.0146,0.2081,0.469,0.1162,0.0108,0.0265,0.1101,0.0,0.013573999999999989,0.0,0.02305099999999999,0.02656899999999997,0.25081100000000006,0.10999999999999989,0.006387999999999997,0.010791000000000004,0.2394700000000004,0.31932300000000047,0.15242999999999973
2.0811,0.4614,0.1819,0.3061,0.0083,0.0233,0.1645,0.0143,0.2079,0.45,0.1163,0.0105,0.0265,0.1101,0.0,0.013380999999999997,0.0,0.023217,0.02652,0.23824000000000026,0.11011199999999982,0.006295999999999988,0.01094599999999999,0.22683300000000003,0.3142039999999996,0.16200800000000007
2.0644,0.4542,0.1816,0.3059,0.0069,0.0232,0.164,0.0148,0.2079,0.4425,0.1164,0.0104,0.0265,0.1101,0.0,0.013765999999999999,0.0,0.023235000000000037,0.03878500000000001,0.19405300000000011,0.10923199999999987,0.005366000000000001,0.010676999999999992,0.2115299999999999,0.3634359999999999,0.14978600000000014
2.2117,0.4518,0.1818,0.3809,0.0078,0.0231,0.1647,0.0146,0.2835,0.4403,0.1162,0.0106,0.0265,0.1099,0.0,0.014490999999999978,0.0,0.022795999999999993,0.026130000000000014,0.1778540000000001,0.10960200000000007,0.007700000000000004,0.010612000000000017,0.26224600000000026,0.4209729999999995,0.14515100000000009
2.2632,0.4488,0.1825,0.4089,0.0079,0.023,0.1658,0.0144,0.3115,0.4374,0.116,0.0104,0.0267,0.1099,0.0,0.013819999999999985,0.0,0.023060999999999995,0.026691999999999966,0.17162700000000036,0.10962599999999983,0.00635100000000001,0.010380999999999984,0.3023079999999997,0.3435179999999998,0.21324199999999977
2.2373,0.4477,0.1832,0.3963,0.0073,0.023,0.1669,0.0142,0.2983,0.4362,0.1164,0.011,0.0266,0.1102,0.0,0.011897000000000008,0.0,0.021921999999999997,0.025526000000000035,0.3054959999999996,0.10567900000000004,0.003035000000000002,0.010136000000000011,0.217434,0.26730200000000015,0.2193819999999999
2.2309,0.4459,0.1839,0.3945,0.008,0.023,0.1678,0.0142,0.2958,0.4343,0.116,0.0108,0.0266,0.1101,0.0,0.013789999999999992,0.0,0.022831999999999984,0.027944000000000035,0.21760599999999988,0.10965799999999995,0.006530000000000004,0.011046,0.25038399999999983,0.380856,0.15701399999999976
2.2259,0.4445,0.1838,0.3936,0.0081,0.0229,0.1677,0.0142,0.2953,0.4328,0.1162,0.0105,0.0265,0.1098,0.0,0.013635333333333333,0.0,0.022893666666666635,0.026284666666666665,0.22988766666666666,0.10891366666666658,0.006181333333333333,0.010438333333333319,0.25168933333333343,0.33142700000000014,0.2021359999999998
2.2133,0.442,0.1825,0.3923,0.0065,0.023,0.1654,0.0142,0.2949,0.4306,0.1158,0.0103,0.0262,0.1096,0.0,0.014105416666666655,0.0,0.02314608333333334,0.02627375000000002,0.17545416666666672,0.10999650000000019,0.006099666666666665,0.010560333333333321,0.2593692499999996,0.4217829166666659,0.14907366666666666
2.2113,0.441,0.1826,0.3919,0.0075,0.0226,0.165,0.0143,0.2946,0.4297,0.1162,0.0099,0.0264,0.1096,0.0,0.013754999999999995,0.0,0.022818,0.026260000000000026,0.25294999999999973,0.10907300000000011,0.006199999999999998,0.010210000000000012,0.2620789999999997,0.34943299999999994,0.14481399999999975
2.211,0.44,0.1827,0.3925,0.0066,0.0229,0.1657,0.0145,0.2948,0.4289,0.1162,0.01,0.0263,0.1099,0.0,0.013879999999999986,0.0,0.022977999999999978,0.026219000000000003,0.24944400000000005,0.10934599999999989,0.005620000000000002,0.010204000000000008,0.26983499999999966,0.35173599999999944,0.13807999999999981
2.5783,0.4392,0.2666,0.4866,0.0065,0.0228,0.3573,0.0143,0.2941,0.4278,0.1164,0.0105,0.0264,0.1098,0.0,0.014047999999999984,0.0,0.02253399999999999,0.02611700000000003,0.3411639999999998,0.10848,0.006018000000000001,0.010690999999999989,0.25515899999999986,0.38340300000000016,0.2094339999999999
2.648,0.4383,0.276,0.5072,0.007,0.0232,0.3996,0.0143,0.2936,0.4267,0.1161,0.0095,0.0265,0.11,0.0,0.014398999999999981,0.0,0.023025000000000025,0.026524999999999972,0.37070299999999995,0.10989500000000003,0.007306000000000006,0.010075999999999988,0.26614200000000005,0.44013199999999975,0.1527609999999998
2.6185,0.4373,0.2699,0.4996,0.0068,0.0233,0.3858,0.0144,0.2927,0.4259,0.1159,0.0109,0.0265,0.1095,0.0,0.014238999999999986,0.0,0.02282800000000002,0.05368900000000007,0.3520380000000001,0.10852400000000008,0.006323999999999999,0.010920000000000006,0.278705,0.40629999999999955,0.1497809999999999
2.5521,0.4361,0.2687,0.4785,0.0065,0.0228,0.3452,0.0143,0.2922,0.4247,0.1162,0.011,0.0263,0.1096,0.0,0.014218574603174605,0.0,0.02211366111111111,0.025737669841269854,0.3382767222222222,0.10694208253968247,0.006666085714285714,0.010314571428571433,0.20772185238095234,0.4319306341269841,0.19297466904761915
2.4769,0.4346,0.2648,0.4547,0.0087,0.0225,0.2993,0.0144,0.2913,0.4234,0.1159,0.011,0.0264,0.1099,0.0,0.014430261904761887,0.0,0.02255289285714285,0.026028583333333355,0.35732276190476187,0.10888742857142854,0.007993166666666666,0.010694583333333334,0.18756935714285713,0.4275901785714288,0.16627629761904764
2.4527,0.4337,0.2606,0.4495,0.0071,0.0224,0.2895,0.0143,0.2911,0.4223,0.1155,0.0107,0.0263,0.1097,0.0,0.013579999999999991,0.0,0.022326000000000006,0.026230999999999994,0.2912030000000001,0.1092310000000001,0.006158999999999998,0.010837000000000008,0.257151,0.309797,0.2593440000000004
2.3217,0.4334,0.2229,0.4193,0.0062,0.0224,0.2286,0.0143,0.2905,0.422,0.1158,0.0102,0.0264,0.1097,0.0,0.013662999999999988,0.0,0.022428000000000014,0.026330000000000034,0.2492670000000001,0.10928900000000001,0.005414999999999993,0.010541999999999994,0.2795120000000002,0.36803899999999984,0.15848400000000012
2.195,0.4322,0.186,0.39,0.0064,0.023,0.1704,0.0143,0.2902,0.4206,0.1159,0.01,0.0263,0.1097,0.0,0.014031999999999989,0.0,0.022784999999999996,0.026157,0.19048000000000032,0.1089390000000001,0.005967000000000001,0.010106000000000006,0.2755659999999997,0.40073200000000014,0.12915899999999997
2.176,0.4305,0.1817,0.3861,0.0064,0.0228,0.1631,0.0144,0.2895,0.419,0.116,0.0104,0.0263,0.1098,0.0,0.014344999999999986,0.0,0.02269899999999999,0.026150000000000007,0.16399300000000003,0.10903799999999989,0.006627999999999994,0.01022,0.27563000000000043,0.4209959999999996,0.12783999999999981
1.7252,0.2132,0.18,0.3848,0.0038,0.0231,0.1615,0.0128,0.2897,0.1949,0.1162,0.0095,0.0259,0.1098,0.0,0.01195475,0.0,0.02273175,0.02601875,0.24664825000000015,0.10890324999999988,0.0031652499999999997,0.010421249999999995,0.22474949999999994,0.11323699999999999,0.17210475000000006
1.4536,0.0795,0.1797,0.3847,0.0027,0.0232,0.1621,0.0119,0.2898,0.0566,0.1159,0.0115,0.0264,0.1096,0.0,0.011971000000000004,0.0,0.023067000000000015,0.026387000000000035,0.18291799999999991,0.10938200000000013,0.002407000000000003,0.010979999999999998,0.25427599999999967,0.05646000000000007,0.12993500000000002
1.4525,0.0796,0.18,0.3844,0.0018,0.0236,0.1628,0.0122,0.2893,0.0566,0.1155,0.0106,0.0264,0.1097,0.0,0.01149096666666666,0.0,0.023167266666666672,0.026143916666666676,0.1852934833333336,0.10889975000000003,0.0024846000000000017,0.01072821666666668,0.2207328166666667,0.05756511666666674,0.16002268333333347
1.4475,0.0794,0.1791,0.3835,0.0012,0.0235,0.1614,0.0118,0.2892,0.0566,0.1158,0.0099,0.0264,0.1097,0.0,0.01251324999999999,0.0,0.02300733333333331,0.02631008333333334,0.18135916666666663,0.10921066666666666,0.002129583333333332,0.010710250000000001,0.25434150000000016,0.05638533333333332,0.12862658333333338
1.4479,0.0796,0.1785,0.383,0.0021,0.0233,0.1604,0.0127,0.2892,0.0565,0.1155,0.0109,0.0265,0.1097,0.0,0.011785833333333351,0.0,0.022807833333333298,0.02584283333333331,0.20158299999999996,0.10693516666666658,0.004304833333333335,0.010754166666666676,0.14972350000000018,0.05826483333333326,0.2120136666666663
1.4462,0.0796,0.1787,0.3827,0.0021,0.0234,0.1604,0.0119,0.2883,0.0566,0.1157,0.0105,0.0264,0.1099,0.0,0.011803021428571443,0.0,0.02325142380952382,0.02631828095238098,0.16297404047619024,0.10946535238095229,0.0023844428571428546,0.010666711904761893,0.2602973285714284,0.05733024523809532,0.1408716333333335
1.451,0.0796,0.1798,0.3829,0.0028,0.0234,0.1622,0.0128,0.288,0.0566,0.1157,0.0108,0.0265,0.1099,0.0,0.012705999999999995,0.0,0.023368000000000038,0.02650199999999998,0.16273300000000013,0.10998599999999982,0.002773999999999999,0.010752000000000006,0.28395800000000027,0.05676000000000008,0.11912600000000018
1.4463,0.0795,0.1794,0.3825,0.0018,0.0231,0.162,0.0113,0.2876,0.0567,0.1156,0.0107,0.0265,0.1096,0.0,0.011689775000000006,0.0,0.023046740476190455,0.026175240476190485,0.1638743130952381,0.10872509761904763,0.0028242428571428556,0.01087872738095238,0.2204833000000001,0.0584416511904762,0.17968594523809525
1.4465,0.0798,0.1788,0.3818,0.003,0.0235,0.1611,0.0121,0.2874,0.0566,0.1155,0.0107,0.0264,0.1098,0.0,0.012162500000000003,0.0,0.023437166666666686,0.026358166666666686,0.16140083333333308,0.10973591666666657,0.0028042500000000016,0.01087458333333334,0.28337625000000044,0.056736916666666776,0.11922033333333347
1.4466,0.0794,0.1789,0.382,0.0021,0.0234,0.1611,0.0127,0.2876,0.0567,0.1153,0.0114,0.0263,0.1097,0.0,0.012260250000000006,0.0,0.023357583333333366,0.026316999999999993,0.16174483333333314,0.10979383333333327,0.0024375000000000004,0.011137333333333338,0.2861388333333334,0.05671600000000012,0.11617375
1.4468,0.0794,0.1794,0.3822,0.002,0.0232,0.1624,0.0123,0.2872,0.0567,0.1153,0.0104,0.0265,0.1098,0.0,0.012350699999999982,0.0,0.023350633333333377,0.026494399999999984,0.16212453333333332,0.11007413333333332,0.002313200000000001,0.01083333333333333,0.26287613333333315,0.05769460000000011,0.13856309999999994
1.4474,0.0795,0.1795,0.382,0.0021,0.0234,0.1627,0.0126,0.2867,0.0564,0.1152,0.0111,0.0265,0.1097,0.0,0.012486999999999979,0.0,0.022989999999999983,0.026514000000000017,0.2544129999999998,0.11053900000000018,0.003040999999999998,0.011086,0.11263100000000004,0.05856500000000001,0.18791899999999992
1.4466,0.0797,0.1793,0.3818,0.0027,0.0233,0.1625,0.0118,0.2866,0.0567,0.115,0.011,0.0263,0.1099,0.0,0.012260250000000006,0.0,0.023357583333333366,0.026316999999999993,0.16174483333333314,0.10979383333333327,0.0024375000000000004,0.011137333333333338,0.2861388333333334,0.05671600000000012,0.11617375
1.4475,0.0794,0.1796,0.3821,0.0023,0.0233,0.1632,0.0127,0.2867,0.0566,0.1151,0.0103,0.0264,0.1098,0.0,0.01251324999999999,0.0,0.02300733333333331,0.02631008333333334,0.18135916666666663,0.10921066666666666,0.002129583333333332,0.010710250000000001,0.25434150000000016,0.05638533333333332,0.12862658333333338
1.4509,0.0796,0.1806,0.3823,0.0027,0.0232,0.1647,0.0128,0.2864,0.0567,0.115,0.0104,0.0265,0.11,0.0,0.012616999999999991,0.0,0.023247000000000028,0.026554999999999974,0.16434799999999986,0.11040599999999992,0.003007999999999999,0.010837,0.25883900000000026,0.05788700000000006,0.14130300000000015
1.4548,0.0796,0.181,0.3838,0.0023,0.0235,0.1647,0.0121,0.2877,0.0566,0.1153,0.0116,0.0266,0.11,0.0,0.012159999999999994,0.0,0.02342200000000002,0.02653550000000001,0.17137149999999987,0.10990699999999995,0.002286499999999999,0.011444000000000017,0.2751895000000002,0.05667550000000007,0.12085749999999992
1.3921,0.0795,0.182,0.353,0.0027,0.0234,0.1658,0.0117,0.2558,0.0564,0.1156,0.0098,0.0265,0.1099,0.0,0.011868000000000012,0.0,0.023378000000000013,0.02653999999999998,0.16723600000000022,0.10989599999999994,0.0028760000000000014,0.009991999999999997,0.22597400000000029,0.05972599999999995,0.140736
1.306,0.0793,0.1826,0.3084,0.0022,0.0233,0.1674,0.0126,0.2101,0.0565,0.1158,0.0115,0.0264,0.1099,0.0,0.012411499999999989,0.0,0.02314806666666666,0.02632036666666669,0.16402063333333333,0.10903163333333328,0.0022367666666666666,0.011011966666666661,0.2089665,0.0562916333333333,0.12142020000000002
1.3046,0.0795,0.1832,0.3088,0.0014,0.0233,0.1678,0.012,0.2099,0.0564,0.1157,0.0103,0.0264,0.1099,0.0,0.011902160714285721,0.0,0.023507296428571446,0.026538478571428582,0.16694128571428565,0.10982872142857136,0.002228175,0.010660314285714284,0.21023413571428573,0.05632872142857139,0.11583978214285713
1.3047,0.0794,0.1826,0.3084,0.0027,0.0235,0.167,0.0125,0.2102,0.0564,0.1157,0.0101,0.0264,0.1098,0.0,0.01245039999999998,0.0,0.023413833333333352,0.026458133333333345,0.1657234666666666,0.1097560666666667,0.002356566666666668,0.010916666666666675,0.2111535000000001,0.05630293333333332,0.11593716666666659
1.3042,0.0795,0.1824,0.3086,0.002,0.0238,0.1673,0.0123,0.2103,0.0566,0.1155,0.0099,0.0265,0.1095,0.0,0.012329499999999986,0.0,0.023583766666666693,0.026411133333333326,0.16725870000000007,0.10918333333333337,0.002148566666666666,0.010377366666666667,0.21000748333333327,0.056400766666666644,0.11603579999999997
1.3031,0.0793,0.1825,0.3081,0.002,0.0233,0.167,0.0125,0.2101,0.0563,0.1154,0.0107,0.0263,0.1096,0.0,0.012560933333333326,0.0,0.023265533333333352,0.026308999999999996,0.16643339999999998,0.10957046666666675,0.002341200000000001,0.010925866666666671,0.20995613333333338,0.05633546666666667,0.11589366666666656
1.304,0.0793,0.1828,0.3087,0.0013,0.0232,0.1676,0.0122,0.2102,0.0566,0.1154,0.0106,0.0265,0.1096,0.0,0.012282333333333319,0.0,0.02323766666666669,0.02644833333333331,0.17146300000000017,0.10941866666666679,0.0014726666666666649,0.010681666666666676,0.20595700000000014,0.05649066666666673,0.11560033333333321
1.3057,0.0794,0.1833,0.3091,0.0011,0.023,0.1682,0.0124,0.2103,0.0563,0.1155,0.0112,0.0263,0.1096,0.0,0.012416883333333325,0.0,0.02317781666666667,0.026400316666666677,0.16714599999999993,0.10951298333333331,0.0017358333333333312,0.010857466666666673,0.21025169999999987,0.056301383333333385,0.11667326666666683
1.3049,0.0793,0.1829,0.3088,0.0018,0.0236,0.1672,0.0123,0.2103,0.0562,0.1157,0.0104,0.0264,0.11,0.0,0.012294999999999985,0.0,0.023551666666666696,0.026380666666666684,0.1672173333333333,0.10978833333333336,0.0017293333333333334,0.010745333333333338,0.2102600000000003,0.05628166666666662,0.1157653333333335
1.305,0.0793,0.1829,0.3085,0.0014,0.0236,0.1673,0.0123,0.21,0.0565,0.1157,0.0117,0.0263,0.1095,0.0,0.012279999999999987,0.0,0.023546000000000032,0.026339000000000005,0.1673390000000001,0.10957700000000001,0.0015810000000000004,0.01123000000000001,0.2100900000000004,0.056396999999999975,0.11577200000000017
1.3082,0.0794,0.1839,0.3094,0.0022,0.0233,0.1688,0.0121,0.2102,0.0563,0.1158,0.0106,0.0264,0.1098,0.0,0.011956766666666669,0.0,0.023127800000000014,0.026281133333333345,0.17007641666666648,0.10898533333333328,0.0024884500000000023,0.010340116666666678,0.20971201666666683,0.05613449999999998,0.11594000000000007
1.3104,0.0794,0.1842,0.3094,0.0027,0.0234,0.1687,0.0123,0.2103,0.0564,0.1162,0.0114,0.0264,0.1096,0.0,0.012150449999999993,0.0,0.023256149999999996,0.026407700000000013,0.16935719999999993,0.10943875000000002,0.0024831500000000017,0.011197549999999995,0.2091000500000001,0.05655355000000002,0.11721215000000001
1.5579,0.0796,0.242,0.3722,0.0025,0.0234,0.2959,0.0125,0.2102,0.0564,0.1162,0.0107,0.0265,0.1098,0.0,0.011437999999999997,0.0,0.021997000000000017,0.025694000000000005,0.33579249999999966,0.10846050000000006,0.003759499999999999,0.010586500000000009,0.05941950000000002,0.058377000000000026,0.2101635000000003
1.7845,0.0793,0.2842,0.434,0.002,0.024,0.4197,0.0121,0.2103,0.0562,0.1158,0.011,0.0265,0.1094,0.0,0.011586116666666656,0.0,0.02326396666666668,0.026343850000000016,0.344813983333333,0.10851253333333327,0.002421450000000001,0.010739850000000006,0.22130801666666663,0.0577985666666666,0.16881745000000004
1.7369,0.0794,0.2726,0.4215,0.0035,0.0235,0.3944,0.0123,0.2104,0.0565,0.1162,0.0104,0.0265,0.1097,0.0,0.011698709523809523,0.0,0.023077899999999995,0.0262634130952381,0.3182810773809524,0.10855402619047623,0.003266109523809525,0.010540803571428572,0.21326183214285716,0.057858615476190485,0.17757547023809514
1.6971,0.0795,0.2699,0.4092,0.0021,0.0234,0.3701,0.0128,0.2104,0.0564,0.1164,0.011,0.0265,0.1094,0.0,0.01230257142857143,0.0,0.023070714285714305,0.026353428571428573,0.3421834285714289,0.10910728571428574,0.0021921428571428556,0.011170428571428564,0.19615114285714266,0.056763999999999995,0.15266214285714289
1.6038,0.0793,0.2696,0.3787,0.0018,0.0228,0.3086,0.0125,0.2106,0.0565,0.116,0.0112,0.0266,0.1096,0.0,0.012163999999999993,0.0,0.022780000000000005,0.026316000000000006,0.28250599999999954,0.10931600000000014,0.0023279999999999985,0.010893999999999994,0.19982799999999984,0.05861600000000002,0.15188399999999994
1.5786,0.0793,0.2627,0.3722,0.0034,0.0232,0.296,0.0125,0.2108,0.0563,0.1158,0.0101,0.0266,0.1097,0.0,0.01216653333333333,0.0,0.023305466666666684,0.026591233333333335,0.22122598333333335,0.10960769999999996,0.00275025,0.010480933333333331,0.23001226666666671,0.059511283333333324,0.17408454999999998
1.5021,0.0794,0.2414,0.3543,0.0021,0.0231,0.2585,0.0124,0.2111,0.0567,0.1158,0.0111,0.0266,0.1096,0.0,0.012189023809523802,0.0,0.022934004761904735,0.026362004761904773,0.2715527476190481,0.10880492380952395,0.0023718999999999962,0.010991966666666669,0.1767751523809523,0.05692384285714293,0.13737659047619055
1.33,0.0794,0.1894,0.3149,0.0016,0.0235,0.1785,0.0126,0.2111,0.0562,0.1157,0.0108,0.0266,0.1097,0.0,0.01239899999999998,0.0,0.023489,0.026571999999999995,0.1722409999999998,0.11008700000000012,0.002964999999999998,0.010809000000000003,0.18697399999999992,0.057456999999999904,0.14467500000000016
1.3093,0.0792,0.1838,0.3101,0.0023,0.0234,0.168,0.0122,0.2108,0.0562,0.1158,0.0111,0.0264,0.11,0.0,0.012251249999999986,0.0,0.023228250000000016,0.026254500000000028,0.1696977499999997,0.10903524999999994,0.0023717499999999984,0.010763250000000009,0.2100240000000001,0.056031999999999894,0.11594500000000008
1.3043,0.0795,0.182,0.3092,0.0016,0.0234,0.1655,0.0127,0.2116,0.0563,0.1159,0.0111,0.0263,0.1092,0.0,0.012460249999999992,0.0,0.023479150000000018,0.02643745,0.1658606,0.10945990000000005,0.0023506999999999985,0.010780250000000014,0.21101535000000002,0.05636814999999999,0.11586799999999993
1.3039,0.0794,0.1819,0.3086,0.0018,0.0235,0.1651,0.0126,0.2113,0.0565,0.116,0.0112,0.0265,0.1095,0.0,0.012554333333333305,0.0,0.023329166666666675,0.026365833333333324,0.1668720000000001,0.10865066666666674,0.0016676666666666658,0.0109825,0.21060033333333333,0.05621383333333338,0.11602949999999987
1.3035,0.0794,0.1814,0.3083,0.0021,0.0236,0.1647,0.0125,0.2117,0.0564,0.1158,0.0114,0.0265,0.1097,0.0,0.012398933333333322,0.0,0.023132766666666638,0.026135233333333296,0.16861659999999984,0.1078248666666668,0.002604066666666668,0.010190299999999996,0.20927353333333326,0.05588323333333329,0.11631670000000016
1.2998,0.0795,0.1807,0.3079,0.0019,0.0235,0.1637,0.0121,0.2114,0.0562,0.1161,0.0106,0.0264,0.1098,0.0,0.011600836507936509,0.0,0.022979414682539674,0.026049760317460317,0.1681907333333334,0.10756400912698413,0.0020586472222222226,0.010575226587301591,0.20899633373015875,0.05571795833333333,0.1161387162698413
1.3001,0.0794,0.1808,0.3078,0.0025,0.0233,0.1631,0.0125,0.2115,0.0565,0.1159,0.0104,0.0263,0.1101,0.0,0.012210783333333329,0.0,0.023026766666666653,0.026050916666666674,0.16738953333333334,0.10791996666666673,0.002729883333333332,0.01017853333333333,0.20926471666666668,0.05590893333333336,0.11616073333333331
1.2975,0.0793,0.1801,0.3074,0.0016,0.0237,0.162,0.0123,0.2115,0.0564,0.1162,0.011,0.0263,0.1097,0.0,0.01217581547619048,0.0,0.023420022619047617,0.02640450476190477,0.16383778214285713,0.10948429285714285,0.0021073630952380953,0.010513477380952381,0.21005745119047603,0.05645398452380951,0.1160215988095238
